measurementSiteReference,index,generatedSiteName,startLocatieForDisplayLat,startLocatieForDisplayLong,specificLocation,alertCDirectionCoded,speed_id
RWS01_MONIBAS_0011hrl0101ra,4A,A1 westBound naar Amsterdam na afrit 3 ri knppnt Diemen thv hmp 10.1,52.3323,5.035,7009,negative,1530
RWS01_MONIBAS_0011hrl0101ra,6A,A1 westBound naar Amsterdam na afrit 3 ri knppnt Diemen thv hmp 10.1,52.3323,5.035,7009,negative,1531
RWS01_MONIBAS_0011hrl0107ra,2A,A1 westBound naar Amsterdam na afrit 3 ri knppnt Diemen thv hmp 10.7,52.3322,5.04359,7009,negative,1532
RWS01_MONIBAS_0011hrl0107ra,4A,A1 westBound naar Amsterdam na afrit 3 ri knppnt Diemen thv hmp 10.7,52.3322,5.04359,7009,negative,1533
RWS01_MONIBAS_0011hrl0107ra,6A,A1 westBound naar Amsterdam na afrit 3 ri knppnt Diemen thv hmp 10.7,52.3322,5.04359,7009,negative,1534
RWS01_MONIBAS_0011hrl0112ra,2A,A1 westBound naar Amsterdam na afrit 3 ri knppnt Diemen thv hmp 11.2,52.3311,5.0508,7009,negative,1535
RWS01_MONIBAS_0011hrl0112ra,4A,A1 westBound naar Amsterdam na afrit 3 ri knppnt Diemen thv hmp 11.2,52.3311,5.0508,7009,negative,1536
RWS01_MONIBAS_0011hrl0112ra,6A,A1 westBound naar Amsterdam na afrit 3 ri knppnt Diemen thv hmp 11.2,52.3311,5.0508,7009,negative,1537
RWS01_MONIBAS_0011hrl0117ra,2A,A1 westBound naar Amsterdam na afrit 4 ri afrit 3 thv hmp 11.7,52.3289,5.05766,7010,negative,1538
RWS01_MONIBAS_0011hrl0117ra,4A,A1 westBound naar Amsterdam na afrit 4 ri afrit 3 thv hmp 11.7,52.3289,5.05766,7010,negative,1539
RWS01_MONIBAS_0011hrl0117ra,6A,A1 westBound naar Amsterdam na afrit 4 ri afrit 3 thv hmp 11.7,52.3289,5.05766,7010,negative,1540
RWS01_MONIBAS_0011hrl0119ra,2A,A1 westBound naar Amsterdam na afrit 4 ri afrit 3 thv hmp 12.0,52.3278,5.06105,7010,negative,1541
RWS01_MONIBAS_0011hrl0119ra,4A,A1 westBound naar Amsterdam na afrit 4 ri afrit 3 thv hmp 12.0,52.3278,5.06105,7010,negative,1542
RWS01_MONIBAS_0011hrl0119ra,6A,A1 westBound naar Amsterdam na afrit 4 ri afrit 3 thv hmp 12.0,52.3278,5.06105,7010,negative,1543
RWS01_MONIBAS_0011hrl0124ra,2A,A1 westBound naar Amsterdam na afrit 4 ri afrit 3 thv hmp 12.4,52.3261,5.06644,7011,negative,1544
RWS01_MONIBAS_0011hrl0124ra,4A,A1 westBound naar Amsterdam na afrit 4 ri afrit 3 thv hmp 12.4,52.3261,5.06644,7011,negative,1545
RWS01_MONIBAS_0011hrl0124ra,6A,A1 westBound naar Amsterdam na afrit 4 ri afrit 3 thv hmp 12.4,52.3261,5.06644,7011,negative,1546
RWS01_MONIBAS_0011hrl0126ra,2A,A1 westBound naar Amsterdam na afrit 4 ri afrit 3 thv hmp 12.6,52.3253,5.06934,7011,negative,1547
RWS01_MONIBAS_0011hrl0126ra,4A,A1 westBound naar Amsterdam na afrit 4 ri afrit 3 thv hmp 12.6,52.3253,5.06934,7011,negative,1548
RWS01_MONIBAS_0011hrl0126ra,6A,A1 westBound naar Amsterdam na afrit 4 ri afrit 3 thv hmp 12.6,52.3253,5.06934,7011,negative,1549
RWS01_MONIBAS_0011hrl0129ra,2A,A1 westBound naar Amsterdam na afrit 4 ri afrit 3 thv hmp 12.9,52.3243,5.07324,7011,negative,1550
RWS01_MONIBAS_0011hrl0129ra,4A,A1 westBound naar Amsterdam na afrit 4 ri afrit 3 thv hmp 12.9,52.3243,5.07324,7011,negative,1551
RWS01_MONIBAS_0011hrl0129ra,6A,A1 westBound naar Amsterdam na afrit 4 ri afrit 3 thv hmp 12.9,52.3243,5.07324,7011,negative,1552
RWS01_MONIBAS_0011hrl0132ra,2A,A1 westBound naar Amsterdam na afrit 4 ri afrit 3 thv hmp 13.2,52.3231,5.07721,7011,negative,1553
RWS01_MONIBAS_0011hrl0132ra,4A,A1 westBound naar Amsterdam na afrit 4 ri afrit 3 thv hmp 13.2,52.3231,5.07721,7011,negative,1554
RWS01_MONIBAS_0011hrl0132ra,6A,A1 westBound naar Amsterdam na afrit 4 ri afrit 3 thv hmp 13.2,52.3231,5.07721,7011,negative,1555
RWS01_MONIBAS_0011hrl0135ra,2A,A1 westBound naar Amsterdam na afrit 4 ri afrit 3 thv hmp 13.5,52.3221,5.08093,7011,negative,1556
RWS01_MONIBAS_0011hrl0135ra,4A,A1 westBound naar Amsterdam na afrit 4 ri afrit 3 thv hmp 13.5,52.3221,5.08093,7011,negative,1557
RWS01_MONIBAS_0011hrl0135ra,6A,A1 westBound naar Amsterdam na afrit 4 ri afrit 3 thv hmp 13.5,52.3221,5.08093,7011,negative,1558
RWS01_MONIBAS_0011hrl0139ra,2A,A1 westBound naar Amsterdam na afrit 4 ri afrit 3 thv hmp 14.0,52.3202,5.08733,7011,negative,1559
RWS01_MONIBAS_0011hrl0139ra,4A,A1 westBound naar Amsterdam na afrit 4 ri afrit 3 thv hmp 14.0,52.3202,5.08733,7011,negative,1560
RWS01_MONIBAS_0011hrl0139ra,6A,A1 westBound naar Amsterdam na afrit 4 ri afrit 3 thv hmp 14.0,52.3202,5.08733,7011,negative,1561
RWS01_MONIBAS_0011hrl0142ra,2A,A1 westBound naar Amsterdam op knppnt Muiderberg ri afrit 4 thv hmp 14.3,52.3191,5.09122,7015,negative,1562
RWS01_MONIBAS_0011hrl0142ra,4A,A1 westBound naar Amsterdam op knppnt Muiderberg ri afrit 4 thv hmp 14.3,52.3191,5.09122,7015,negative,1563
RWS01_MONIBAS_0011hrl0142ra,6A,A1 westBound naar Amsterdam op knppnt Muiderberg ri afrit 4 thv hmp 14.3,52.3191,5.09122,7015,negative,1564
RWS01_MONIBAS_0011hrl0142ra,8A,A1 westBound naar Amsterdam op knppnt Muiderberg ri afrit 4 thv hmp 14.3,52.3191,5.09122,7015,negative,1565
RWS01_MONIBAS_0011hrr0040ra,2A,A1 eastBound naar Amersfoort op knppnt Watergraafsmeer ri afrit 1 thv hmp 4.1,52.3472,4.95946,7000,positive,1566
RWS01_MONIBAS_0011hrr0040ra,4A,A1 eastBound naar Amersfoort op knppnt Watergraafsmeer ri afrit 1 thv hmp 4.1,52.3472,4.95946,7000,positive,1567
RWS01_MONIBAS_0011hrr0040ra,6A,A1 eastBound naar Amersfoort op knppnt Watergraafsmeer ri afrit 1 thv hmp 4.1,52.3472,4.95946,7000,positive,1568
RWS01_MONIBAS_0011hrr0045ra,2A,A1 eastBound naar Amersfoort op knppnt Watergraafsmeer ri afrit 1 thv hmp 4.6,52.3502,4.9642,7000,positive,1569
RWS01_MONIBAS_0011hrr0045ra,4A,A1 eastBound naar Amersfoort op knppnt Watergraafsmeer ri afrit 1 thv hmp 4.6,52.3502,4.9642,7000,positive,1570
RWS01_MONIBAS_0011hrr0045ra,6A,A1 eastBound naar Amersfoort op knppnt Watergraafsmeer ri afrit 1 thv hmp 4.6,52.3502,4.9642,7000,positive,1571
RWS01_MONIBAS_0011hrr0051ra,10A,A1 eastBound naar Amersfoort op knppnt Watergraafsmeer ri afrit 1 thv hmp 5.2,52.3478,4.97186,7000,positive,1572
RWS01_MONIBAS_0011hrr0051ra,2A,A1 eastBound naar Amersfoort op knppnt Watergraafsmeer ri afrit 1 thv hmp 5.2,52.3478,4.97186,7000,positive,1573
RWS01_MONIBAS_0011hrr0051ra,4A,A1 eastBound naar Amersfoort op knppnt Watergraafsmeer ri afrit 1 thv hmp 5.2,52.3478,4.97186,7000,positive,1574
RWS01_MONIBAS_0011hrr0051ra,6A,A1 eastBound naar Amersfoort op knppnt Watergraafsmeer ri afrit 1 thv hmp 5.2,52.3478,4.97186,7000,positive,1575
RWS01_MONIBAS_0011hrr0051ra,8A,A1 eastBound naar Amersfoort op knppnt Watergraafsmeer ri afrit 1 thv hmp 5.2,52.3478,4.97186,7000,positive,1576
RWS01_MONIBAS_0011hrr0053ra,10A,A1 eastBound naar Amersfoort op knppnt Watergraafsmeer ri afrit 1 thv hmp 5.4,52.3467,4.97452,7000,positive,1577
RWS01_MONIBAS_0011hrr0053ra,2A,A1 eastBound naar Amersfoort op knppnt Watergraafsmeer ri afrit 1 thv hmp 5.4,52.3467,4.97452,7000,positive,1578
RWS01_MONIBAS_0011hrr0053ra,4A,A1 eastBound naar Amersfoort op knppnt Watergraafsmeer ri afrit 1 thv hmp 5.4,52.3467,4.97452,7000,positive,1579
RWS01_MONIBAS_0011hrr0053ra,6A,A1 eastBound naar Amersfoort op knppnt Watergraafsmeer ri afrit 1 thv hmp 5.4,52.3467,4.97452,7000,positive,1580
RWS01_MONIBAS_0011hrr0053ra,8A,A1 eastBound naar Amersfoort op knppnt Watergraafsmeer ri afrit 1 thv hmp 5.4,52.3467,4.97452,7000,positive,1581
RWS01_MONIBAS_0011hrr0060ra,2A,A1 eastBound naar Amersfoort na afrit 1 ri afrit 2 thv hmp 6.0,52.3431,4.98128,7003,positive,1582
RWS01_MONIBAS_0011hrr0060ra,4A,A1 eastBound naar Amersfoort na afrit 1 ri afrit 2 thv hmp 6.0,52.3431,4.98128,7003,positive,1583
RWS01_MONIBAS_0011hrr0060ra,6A,A1 eastBound naar Amersfoort na afrit 1 ri afrit 2 thv hmp 6.0,52.3431,4.98128,7003,positive,1584
RWS01_MONIBAS_0011hrr0060ra,8A,A1 eastBound naar Amersfoort na afrit 1 ri afrit 2 thv hmp 6.0,52.3431,4.98128,7003,positive,1585
RWS01_MONIBAS_0011hrr0063ra,2A,A1 eastBound naar Amersfoort na afrit 1 ri afrit 2 thv hmp 6.4,52.3406,4.98437,7003,positive,1586
RWS01_MONIBAS_0011hrr0063ra,4A,A1 eastBound naar Amersfoort na afrit 1 ri afrit 2 thv hmp 6.4,52.3406,4.98437,7003,positive,1587
RWS01_MONIBAS_0011hrr0063ra,6A,A1 eastBound naar Amersfoort na afrit 1 ri afrit 2 thv hmp 6.4,52.3406,4.98437,7003,positive,1588
RWS01_MONIBAS_0011hrr0063ra,8A,A1 eastBound naar Amersfoort na afrit 1 ri afrit 2 thv hmp 6.4,52.3406,4.98437,7003,positive,1589
RWS01_MONIBAS_0011hrr0068ra,2A,A1 eastBound naar Amersfoort na afrit 2 ri knppnt Diemen thv hmp 6.9,52.3372,4.98975,7004,positive,1590
RWS01_MONIBAS_0011hrr0068ra,4A,A1 eastBound naar Amersfoort na afrit 2 ri knppnt Diemen thv hmp 6.9,52.3372,4.98975,7004,positive,1591
RWS01_MONIBAS_0011hrr0068ra,6A,A1 eastBound naar Amersfoort na afrit 2 ri knppnt Diemen thv hmp 6.9,52.3372,4.98975,7004,positive,1592
RWS01_MONIBAS_0011hrr0068ra,8A,A1 eastBound naar Amersfoort na afrit 2 ri knppnt Diemen thv hmp 6.9,52.3372,4.98975,7004,positive,1593
RWS01_MONIBAS_0011hrr0070ra,2A,A1 eastBound naar Amersfoort na afrit 2 ri knppnt Diemen thv hmp 7.1,52.3361,4.99199,7004,positive,1594
RWS01_MONIBAS_0011hrr0070rb,10A,A1 eastBound naar Amersfoort na afrit 2 ri knppnt Diemen thv hmp 7.1,52.3361,4.99199,7004,positive,1595
RWS01_MONIBAS_0011hrr0070rb,4A,A1 eastBound naar Amersfoort na afrit 2 ri knppnt Diemen thv hmp 7.1,52.3361,4.99199,7004,positive,1596
RWS01_MONIBAS_0011hrr0070rb,6A,A1 eastBound naar Amersfoort na afrit 2 ri knppnt Diemen thv hmp 7.1,52.3361,4.99199,7004,positive,1597
RWS01_MONIBAS_0011hrr0070rb,8A,A1 eastBound naar Amersfoort na afrit 2 ri knppnt Diemen thv hmp 7.1,52.3361,4.99199,7004,positive,1598
RWS01_MONIBAS_0011hrr0073ra,10A,A1 eastBound naar Amersfoort na afrit 2 ri knppnt Diemen thv hmp 7.4,52.3346,4.99584,7004,positive,1599
RWS01_MONIBAS_0011hrr0073ra,12A,A1 eastBound naar Amersfoort na afrit 2 ri knppnt Diemen thv hmp 7.4,52.3346,4.99584,7004,positive,1600
RWS01_MONIBAS_0011hrr0073ra,2A,A1 eastBound naar Amersfoort na afrit 2 ri knppnt Diemen thv hmp 7.4,52.3346,4.99584,7004,positive,1601
RWS01_MONIBAS_0011hrr0073ra,4A,A1 eastBound naar Amersfoort na afrit 2 ri knppnt Diemen thv hmp 7.4,52.3346,4.99584,7004,positive,1602
RWS01_MONIBAS_0011hrr0073ra,6A,A1 eastBound naar Amersfoort na afrit 2 ri knppnt Diemen thv hmp 7.4,52.3346,4.99584,7004,positive,1603
RWS01_MONIBAS_0011hrr0073ra,8A,A1 eastBound naar Amersfoort na afrit 2 ri knppnt Diemen thv hmp 7.4,52.3346,4.99584,7004,positive,1604
RWS01_MONIBAS_0011hrr0076ra,10A,A1 eastBound naar Amersfoort na afrit 2 ri knppnt Diemen thv hmp 7.7,52.3335,4.99982,7004,positive,1605
RWS01_MONIBAS_0011hrr0076ra,12A,A1 eastBound naar Amersfoort na afrit 2 ri knppnt Diemen thv hmp 7.7,52.3335,4.99982,7004,positive,1606
RWS01_MONIBAS_0011hrr0076ra,2A,A1 eastBound naar Amersfoort na afrit 2 ri knppnt Diemen thv hmp 7.7,52.3335,4.99982,7004,positive,1607
RWS01_MONIBAS_0011hrr0076ra,4A,A1 eastBound naar Amersfoort na afrit 2 ri knppnt Diemen thv hmp 7.7,52.3335,4.99982,7004,positive,1608
RWS01_MONIBAS_0011hrr0076ra,6A,A1 eastBound naar Amersfoort na afrit 2 ri knppnt Diemen thv hmp 7.7,52.3335,4.99982,7004,positive,1609
RWS01_MONIBAS_0011hrr0076ra,8A,A1 eastBound naar Amersfoort na afrit 2 ri knppnt Diemen thv hmp 7.7,52.3335,4.99982,7004,positive,1610
RWS01_MONIBAS_0011hrr0079ra,2A,A1 eastBound naar Amersfoort op knppnt Diemen ri afrit 3 thv hmp 8.0,52.3328,5.0036,7006,positive,1611
RWS01_MONIBAS_0011hrr0079ra,4A,A1 eastBound naar Amersfoort op knppnt Diemen ri afrit 3 thv hmp 8.0,52.3328,5.0036,7006,positive,1612
RWS01_MONIBAS_0011hrr0079ra,6A,A1 eastBound naar Amersfoort op knppnt Diemen ri afrit 3 thv hmp 8.0,52.3328,5.0036,7006,positive,1613
RWS01_MONIBAS_0011hrr0079ra,8A,A1 eastBound naar Amersfoort op knppnt Diemen ri afrit 3 thv hmp 8.0,52.3328,5.0036,7006,positive,1614
RWS01_MONIBAS_0011hrr0082ra,2A,A1 eastBound naar Amersfoort op knppnt Diemen ri afrit 3 thv hmp 8.2,52.3324,5.00719,7006,positive,1615
RWS01_MONIBAS_0011hrr0082ra,4A,A1 eastBound naar Amersfoort op knppnt Diemen ri afrit 3 thv hmp 8.2,52.3324,5.00719,7006,positive,1616
RWS01_MONIBAS_0011hrr0082ra,6A,A1 eastBound naar Amersfoort op knppnt Diemen ri afrit 3 thv hmp 8.2,52.3324,5.00719,7006,positive,1617
RWS01_MONIBAS_0011hrr0085ra,2A,A1 eastBound naar Amersfoort op knppnt Diemen ri afrit 3 thv hmp 8.5,52.3323,5.01135,7006,positive,1618
RWS01_MONIBAS_0011hrr0085ra,4A,A1 eastBound naar Amersfoort op knppnt Diemen ri afrit 3 thv hmp 8.5,52.3323,5.01135,7006,positive,1619
RWS01_MONIBAS_0011hrr0085ra,6A,A1 eastBound naar Amersfoort op knppnt Diemen ri afrit 3 thv hmp 8.5,52.3323,5.01135,7006,positive,1620
RWS01_MONIBAS_0011hrr0085ra,8A,A1 eastBound naar Amersfoort op knppnt Diemen ri afrit 3 thv hmp 8.5,52.3323,5.01135,7006,positive,1621
RWS01_MONIBAS_0011hrr0089ra,2A,A1 eastBound naar Amersfoort op knppnt Diemen ri afrit 3 thv hmp 8.9,52.3324,5.01736,7008,positive,1622
RWS01_MONIBAS_0011hrr0089ra,4A,A1 eastBound naar Amersfoort op knppnt Diemen ri afrit 3 thv hmp 8.9,52.3324,5.01736,7008,positive,1623
RWS01_MONIBAS_0011hrr0089ra,6A,A1 eastBound naar Amersfoort op knppnt Diemen ri afrit 3 thv hmp 8.9,52.3324,5.01736,7008,positive,1624
RWS01_MONIBAS_0011hrr0089ra,8A,A1 eastBound naar Amersfoort op knppnt Diemen ri afrit 3 thv hmp 8.9,52.3324,5.01736,7008,positive,1625
RWS01_MONIBAS_0011hrr0095ra,2A,A1 eastBound naar Amersfoort op knppnt Diemen ri afrit 3 thv hmp 9.6,52.3322,5.0267,7008,positive,1626
RWS01_MONIBAS_0011hrr0095ra,4A,A1 eastBound naar Amersfoort op knppnt Diemen ri afrit 3 thv hmp 9.6,52.3322,5.0267,7008,positive,1627
RWS01_MONIBAS_0011hrr0095ra,6A,A1 eastBound naar Amersfoort op knppnt Diemen ri afrit 3 thv hmp 9.6,52.3322,5.0267,7008,positive,1628
RWS01_MONIBAS_0011hrr0095ra,8A,A1 eastBound naar Amersfoort op knppnt Diemen ri afrit 3 thv hmp 9.6,52.3322,5.0267,7008,positive,1629
RWS01_MONIBAS_0011hrr0101ra,2A,A1 eastBound naar Amersfoort op knppnt Diemen ri afrit 3 thv hmp 10.1,52.332,5.0349,7008,positive,1630
RWS01_MONIBAS_0011hrr0101ra,4A,A1 eastBound naar Amersfoort op knppnt Diemen ri afrit 3 thv hmp 10.1,52.332,5.0349,7008,positive,1631
RWS01_MONIBAS_0011hrr0101ra,6A,A1 eastBound naar Amersfoort op knppnt Diemen ri afrit 3 thv hmp 10.1,52.332,5.0349,7008,positive,1632
RWS01_MONIBAS_0011hrr0101ra,8A,A1 eastBound naar Amersfoort op knppnt Diemen ri afrit 3 thv hmp 10.1,52.332,5.0349,7008,positive,1633
RWS01_MONIBAS_0011hrr0107ra,2A,A1 eastBound naar Amersfoort op knppnt Diemen ri afrit 3 thv hmp 10.7,52.332,5.04346,7008,positive,1634
RWS01_MONIBAS_0011hrr0107ra,4A,A1 eastBound naar Amersfoort op knppnt Diemen ri afrit 3 thv hmp 10.7,52.332,5.04346,7008,positive,1635
RWS01_MONIBAS_0011hrr0107ra,6A,A1 eastBound naar Amersfoort op knppnt Diemen ri afrit 3 thv hmp 10.7,52.332,5.04346,7008,positive,1636
RWS01_MONIBAS_0011hrr0112ra,2A,A1 eastBound naar Amersfoort op knppnt Diemen ri afrit 3 thv hmp 11.2,52.3309,5.05069,7008,positive,1637
RWS01_MONIBAS_0011hrr0112ra,4A,A1 eastBound naar Amersfoort op knppnt Diemen ri afrit 3 thv hmp 11.2,52.3309,5.05069,7008,positive,1638
RWS01_MONIBAS_0011hrr0112ra,6A,A1 eastBound naar Amersfoort op knppnt Diemen ri afrit 3 thv hmp 11.2,52.3309,5.05069,7008,positive,1639
RWS01_MONIBAS_0011hrr0116ra,2A,A1 eastBound naar Amersfoort op knppnt Diemen ri afrit 3 thv hmp 11.6,52.3293,5.05577,7008,positive,1640
RWS01_MONIBAS_0011hrr0116ra,4A,A1 eastBound naar Amersfoort op knppnt Diemen ri afrit 3 thv hmp 11.6,52.3293,5.05577,7008,positive,1641
RWS01_MONIBAS_0011hrr0116ra,6A,A1 eastBound naar Amersfoort op knppnt Diemen ri afrit 3 thv hmp 11.6,52.3293,5.05577,7008,positive,1642
RWS01_MONIBAS_0011hrr0119ra,2A,A1 eastBound naar Amersfoort na afrit 3 ri afrit 4 thv hmp 12.0,52.3277,5.06069,7009,positive,1643
RWS01_MONIBAS_0011hrr0119ra,4A,A1 eastBound naar Amersfoort na afrit 3 ri afrit 4 thv hmp 12.0,52.3277,5.06069,7009,positive,1644
RWS01_MONIBAS_0011hrr0119ra,6A,A1 eastBound naar Amersfoort na afrit 3 ri afrit 4 thv hmp 12.0,52.3277,5.06069,7009,positive,1645
RWS01_MONIBAS_0011hrr0124ra,2A,A1 eastBound naar Amersfoort na afrit 4 ri knppnt Muiderberg thv hmp 12.4,52.3257,5.06705,7011,positive,1646
RWS01_MONIBAS_0011hrr0124ra,4A,A1 eastBound naar Amersfoort na afrit 4 ri knppnt Muiderberg thv hmp 12.4,52.3257,5.06705,7011,positive,1647
RWS01_MONIBAS_0011hrr0124ra,6A,A1 eastBound naar Amersfoort na afrit 4 ri knppnt Muiderberg thv hmp 12.4,52.3257,5.06705,7011,positive,1648
RWS01_MONIBAS_0011hrr0124ra,8A,A1 eastBound naar Amersfoort na afrit 4 ri knppnt Muiderberg thv hmp 12.4,52.3257,5.06705,7011,positive,1649
RWS01_MONIBAS_0011hrr0126ra,2A,A1 eastBound naar Amersfoort na afrit 4 ri knppnt Muiderberg thv hmp 12.6,52.3251,5.06911,7011,positive,1650
RWS01_MONIBAS_0011hrr0126ra,4A,A1 eastBound naar Amersfoort na afrit 4 ri knppnt Muiderberg thv hmp 12.6,52.3251,5.06911,7011,positive,1651
RWS01_MONIBAS_0011hrr0126ra,6A,A1 eastBound naar Amersfoort na afrit 4 ri knppnt Muiderberg thv hmp 12.6,52.3251,5.06911,7011,positive,1652
RWS01_MONIBAS_0011hrr0129ra,2A,A1 eastBound naar Amersfoort na afrit 4 ri knppnt Muiderberg thv hmp 12.9,52.324,5.07308,7011,positive,1653
RWS01_MONIBAS_0011hrr0129ra,4A,A1 eastBound naar Amersfoort na afrit 4 ri knppnt Muiderberg thv hmp 12.9,52.324,5.07308,7011,positive,1654
RWS01_MONIBAS_0011hrr0129ra,6A,A1 eastBound naar Amersfoort na afrit 4 ri knppnt Muiderberg thv hmp 12.9,52.324,5.07308,7011,positive,1655
RWS01_MONIBAS_0011hrr0129ra,8A,A1 eastBound naar Amersfoort na afrit 4 ri knppnt Muiderberg thv hmp 12.9,52.324,5.07308,7011,positive,1656
RWS01_MONIBAS_0011hrr0132ra,2A,A1 eastBound naar Amersfoort na afrit 4 ri knppnt Muiderberg thv hmp 13.2,52.3229,5.07707,7011,positive,1657
RWS01_MONIBAS_0011hrr0132ra,4A,A1 eastBound naar Amersfoort na afrit 4 ri knppnt Muiderberg thv hmp 13.2,52.3229,5.07707,7011,positive,1658
RWS01_MONIBAS_0011hrr0132ra,6A,A1 eastBound naar Amersfoort na afrit 4 ri knppnt Muiderberg thv hmp 13.2,52.3229,5.07707,7011,positive,1659
RWS01_MONIBAS_0011hrr0132ra,8A,A1 eastBound naar Amersfoort na afrit 4 ri knppnt Muiderberg thv hmp 13.2,52.3229,5.07707,7011,positive,1660
RWS01_MONIBAS_0011hrr0135ra,2A,A1 eastBound naar Amersfoort na afrit 4 ri knppnt Muiderberg thv hmp 13.5,52.3216,5.08163,7011,positive,1661
RWS01_MONIBAS_0011hrr0135ra,4A,A1 eastBound naar Amersfoort na afrit 4 ri knppnt Muiderberg thv hmp 13.5,52.3216,5.08163,7011,positive,1662
RWS01_MONIBAS_0011hrr0135ra,6A,A1 eastBound naar Amersfoort na afrit 4 ri knppnt Muiderberg thv hmp 13.5,52.3216,5.08163,7011,positive,1663
RWS01_MONIBAS_0011hrr0135ra,8A,A1 eastBound naar Amersfoort na afrit 4 ri knppnt Muiderberg thv hmp 13.5,52.3216,5.08163,7011,positive,1664
RWS01_MONIBAS_0011hrr0140ra,10A,A1 eastBound naar Amersfoort na afrit 4 ri knppnt Muiderberg thv hmp 14.0,52.3199,5.08778,7011,positive,1665
RWS01_MONIBAS_0011hrr0140ra,2A,A1 eastBound naar Amersfoort na afrit 4 ri knppnt Muiderberg thv hmp 14.0,52.3199,5.08778,7011,positive,1666
RWS01_MONIBAS_0011hrr0140ra,4A,A1 eastBound naar Amersfoort na afrit 4 ri knppnt Muiderberg thv hmp 14.0,52.3199,5.08778,7011,positive,1667
RWS01_MONIBAS_0011hrr0140ra,6A,A1 eastBound naar Amersfoort na afrit 4 ri knppnt Muiderberg thv hmp 14.0,52.3199,5.08778,7011,positive,1668
RWS01_MONIBAS_0011hrr0140ra,8A,A1 eastBound naar Amersfoort na afrit 4 ri knppnt Muiderberg thv hmp 14.0,52.3199,5.08778,7011,positive,1669
RWS01_MONIBAS_0020vwa0331ra,2A,"A2 southBound naar Utrecht na afrit 1 ri knppnt Holendrecht thv hmp 33.1, afrit",52.312,4.92352,8009,negative,1670
RWS01_MONIBAS_0020vwa0331ra,4A,"A2 southBound naar Utrecht na afrit 1 ri knppnt Holendrecht thv hmp 33.1, afrit",52.312,4.92352,8009,negative,1671
RWS01_MONIBAS_0020vwa0389ra,2A,"A2 southBound naar Utrecht na afrit 3 ri afrit 4 thv hmp 39.0, afrit",52.2648,4.96181,8003,negative,1672
RWS01_MONIBAS_0020vwb0335ra,2A,"A2 southBound naar Utrecht na afrit 1 ri knppnt Holendrecht thv hmp 33.6, oprit",52.3086,4.92716,8009,negative,1673
RWS01_MONIBAS_0020vwd0331ra,2A,"A2 northBound naar Amsterdam na afrit 1 ri knppnt Amstel thv hmp 33.1, oprit",52.3122,4.92395,8009,positive,1674
RWS01_MONIBAS_0020vwd0391ra,2A,"A2 northBound naar Amsterdam na afrit 3 ri afrit 2 thv hmp 39.1, oprit",52.2648,4.96425,8003,positive,1675
RWS01_MONIBAS_0020vwe0363ra,2A,A2 southBound naar Utrecht vw van A2 vanuit Amsterdam naar A9 richting Amstelveen thv hmp 36.3,52.2867,4.94175,8008,negative,1676
RWS01_MONIBAS_0020vwe0363ra,4A,A2 southBound naar Utrecht vw van A2 vanuit Amsterdam naar A9 richting Amstelveen thv hmp 36.3,52.2867,4.94175,8008,negative,1677
RWS01_MONIBAS_0020vwe0368ra,2A,A2 southBound naar Utrecht vw van A2 vanuit Amsterdam naar A9 richting Amstelveen thv hmp 36.8,52.2864,4.93436,8008,negative,1678
RWS01_MONIBAS_0020vwe0368ra,4A,A2 southBound naar Utrecht vw van A2 vanuit Amsterdam naar A9 richting Amstelveen thv hmp 36.8,52.2864,4.93436,8008,negative,1679
RWS01_MONIBAS_0020vwf0309ra,2A,A2 northBound naar Amsterdam vw van A2 vanuit Utrecht naar A10 richting Zaanstad/Amsterdam-Oost thv hmp 30.9,52.3289,4.91899,8011,positive,1680
RWS01_MONIBAS_0020vwf0309ra,4A,A2 northBound naar Amsterdam vw van A2 vanuit Utrecht naar A10 richting Zaanstad/Amsterdam-Oost thv hmp 30.9,52.3289,4.91899,8011,positive,1681
RWS01_MONIBAS_0020vwf0352ra,2A,A2 northBound naar Amsterdam vw van A2 vanuit Utrecht naar A9 richting Diemen thv hmp 35.2,52.2955,4.9408,8005,positive,1682
RWS01_MONIBAS_0020vwf0352ra,4A,A2 northBound naar Amsterdam vw van A2 vanuit Utrecht naar A9 richting Diemen thv hmp 35.2,52.2955,4.9408,8005,positive,1683
RWS01_MONIBAS_0020vwg0351ra,2A,A2 southBound naar Utrecht vw van A2 vanuit Amsterdam naar A9 richting Diemen thv hmp 35.1,52.2965,4.93786,8007,negative,1684
RWS01_MONIBAS_0020vwg0355ra,2A,A2 southBound naar Utrecht vw van A2 vanuit Amsterdam naar A9 richting Diemen thv hmp 35.5,52.297,4.94163,8007,negative,1685
RWS01_MONIBAS_0020vwh0304ra,2A,A2 northBound naar Amsterdam vw van A2 vanuit Utrecht naar A10 richting Den Haag thv hmp 30.4,52.33,4.90615,8010,positive,1686
RWS01_MONIBAS_0020vwh0304ra,4A,A2 northBound naar Amsterdam vw van A2 vanuit Utrecht naar A10 richting Den Haag thv hmp 30.4,52.33,4.90615,8010,positive,1687
RWS01_MONIBAS_0020vwh0307ra,2A,A2 northBound naar Amsterdam vw van A2 vanuit Utrecht naar A10 richting Den Haag thv hmp 30.8,52.3302,4.91131,8010,positive,1688
