measurementSiteReference,index,generatedSiteName,startLocatieForDisplayLat,startLocatieForDisplayLong,specificLocation,alertCDirectionCoded,intensity_id
RWS01_MONICA_00D005017028D0050005,2B,"A5 southBound naar Hoofddorp op knppnt Raasdorp ri afrit 3 thv hmp 9.2, rstr 1",52.3639,4.74783,19645,negative,4926
RWS01_MONICA_00D005017028D0050005,3B,"A5 southBound naar Hoofddorp op knppnt Raasdorp ri afrit 3 thv hmp 9.2, rstr 1",52.3639,4.74783,19645,negative,4927
RWS01_MONICA_00D005017028D0050005,4B,"A5 southBound naar Hoofddorp op knppnt Raasdorp ri afrit 3 thv hmp 9.2, rstr 1",52.3639,4.74783,19645,negative,4928
RWS01_MONICA_00D005017028D0050009,10B,"A5 southBound naar Hoofddorp op knppnt Raasdorp ri afrit 3 thv hmp 9.2, rstr 2",52.3639,4.74783,19645,negative,4929
RWS01_MONICA_00D005017028D0050009,11B,"A5 southBound naar Hoofddorp op knppnt Raasdorp ri afrit 3 thv hmp 9.2, rstr 2",52.3639,4.74783,19645,negative,4930
RWS01_MONICA_00D005017028D0050009,12B,"A5 southBound naar Hoofddorp op knppnt Raasdorp ri afrit 3 thv hmp 9.2, rstr 2",52.3639,4.74783,19645,negative,4931
RWS01_MONICA_00D005017028D0050009,9B,"A5 southBound naar Hoofddorp op knppnt Raasdorp ri afrit 3 thv hmp 9.2, rstr 2",52.3639,4.74783,19645,negative,4932
RWS01_MONICA_00D005017028D0050085,1B,"A5 southBound naar Hoofddorp op knppnt Raasdorp ri afrit 3 thv hmp 9.2, afrit rstr 1",52.3639,4.74783,19645,negative,4933
RWS01_MONICA_00D005017028D0050085,2B,"A5 southBound naar Hoofddorp op knppnt Raasdorp ri afrit 3 thv hmp 9.2, afrit rstr 1",52.3639,4.74783,19645,negative,4934
RWS01_MONICA_00D005017028D0050085,3B,"A5 southBound naar Hoofddorp op knppnt Raasdorp ri afrit 3 thv hmp 9.2, afrit rstr 1",52.3639,4.74783,19645,negative,4935
RWS01_MONICA_00D005017028D0050085,4B,"A5 southBound naar Hoofddorp op knppnt Raasdorp ri afrit 3 thv hmp 9.2, afrit rstr 1",52.3639,4.74783,19645,negative,4936
RWS01_MONICA_00D005017028D0050089,10B,"A5 southBound naar Hoofddorp op knppnt Raasdorp ri afrit 3 thv hmp 9.2, afrit rstr 2",52.3639,4.74783,19645,negative,4937
RWS01_MONICA_00D005017028D0050089,11B,"A5 southBound naar Hoofddorp op knppnt Raasdorp ri afrit 3 thv hmp 9.2, afrit rstr 2",52.3639,4.74783,19645,negative,4938
RWS01_MONICA_00D005017028D0050089,12B,"A5 southBound naar Hoofddorp op knppnt Raasdorp ri afrit 3 thv hmp 9.2, afrit rstr 2",52.3639,4.74783,19645,negative,4939
RWS01_MONICA_00D005017028D0050089,9B,"A5 southBound naar Hoofddorp op knppnt Raasdorp ri afrit 3 thv hmp 9.2, afrit rstr 2",52.3639,4.74783,19645,negative,4940
RWS01_MONICA_00D005017053D0070007,1B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 9.3, rstr 1",52.364,4.74844,19645,positive,4941
RWS01_MONICA_00D005017053D0070007,2B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 9.3, rstr 1",52.364,4.74844,19645,positive,4942
RWS01_MONICA_00D005017053D0070007,3B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 9.3, rstr 1",52.364,4.74844,19645,positive,4943
RWS01_MONICA_00D005017053D0070007,4B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 9.3, rstr 1",52.364,4.74844,19645,positive,4944
RWS01_MONICA_00D005017053D007000B,10B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 9.3, rstr 2",52.364,4.74844,19645,positive,4945
RWS01_MONICA_00D005017053D007000B,11B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 9.3, rstr 2",52.364,4.74844,19645,positive,4946
RWS01_MONICA_00D005017053D007000B,12B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 9.3, rstr 2",52.364,4.74844,19645,positive,4947
RWS01_MONICA_00D005017053D007000B,9B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 9.3, rstr 2",52.364,4.74844,19645,positive,4948
RWS01_MONICA_00D005018037D0070007,1B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 9.7, rstr 1",52.3663,4.75247,19645,positive,4949
RWS01_MONICA_00D005018037D0070007,2B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 9.7, rstr 1",52.3663,4.75247,19645,positive,4950
RWS01_MONICA_00D005018037D0070007,3B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 9.7, rstr 1",52.3663,4.75247,19645,positive,4951
RWS01_MONICA_00D005018037D0070007,4B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 9.7, rstr 1",52.3663,4.75247,19645,positive,4952
RWS01_MONICA_00D005018037D007000B,10B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 9.7, rstr 2",52.3663,4.75247,19645,positive,4953
RWS01_MONICA_00D005018037D007000B,11B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 9.7, rstr 2",52.3663,4.75247,19645,positive,4954
RWS01_MONICA_00D005018037D007000B,12B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 9.7, rstr 2",52.3663,4.75247,19645,positive,4955
RWS01_MONICA_00D005018037D007000B,9B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 9.7, rstr 2",52.3663,4.75247,19645,positive,4956
RWS01_MONICA_00D005018037D0070107,1B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 9.7, oprit rstr 1",52.3663,4.75247,19645,positive,4957
RWS01_MONICA_00D005018037D0070107,2B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 9.7, oprit rstr 1",52.3663,4.75247,19645,positive,4958
RWS01_MONICA_00D005018037D0070107,3B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 9.7, oprit rstr 1",52.3663,4.75247,19645,positive,4959
RWS01_MONICA_00D005018037D0070107,4B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 9.7, oprit rstr 1",52.3663,4.75247,19645,positive,4960
RWS01_MONICA_00D005018C55D0050005,1B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 10.0, rstr 1",52.3681,4.7563,21972,negative,4961
RWS01_MONICA_00D005018C55D0050005,2B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 10.0, rstr 1",52.3681,4.7563,21972,negative,4962
RWS01_MONICA_00D005018C55D0050005,3B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 10.0, rstr 1",52.3681,4.7563,21972,negative,4963
RWS01_MONICA_00D005018C55D0050005,4B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 10.0, rstr 1",52.3681,4.7563,21972,negative,4964
RWS01_MONICA_00D005018C55D0050009,10B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 10.0, rstr 2",52.3681,4.7563,21972,negative,4965
RWS01_MONICA_00D005018C55D0050009,11B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 10.0, rstr 2",52.3681,4.7563,21972,negative,4966
RWS01_MONICA_00D005018C55D0050009,12B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 10.0, rstr 2",52.3681,4.7563,21972,negative,4967
RWS01_MONICA_00D005018C55D0050009,9B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 10.0, rstr 2",52.3681,4.7563,21972,negative,4968
RWS01_MONICA_00D005018C55D0070007,1B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 10.0, rstr 1",52.368,4.75642,19645,positive,4969
RWS01_MONICA_00D005018C55D0070007,2B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 10.0, rstr 1",52.368,4.75642,19645,positive,4970
RWS01_MONICA_00D005018C55D0070007,3B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 10.0, rstr 1",52.368,4.75642,19645,positive,4971
RWS01_MONICA_00D005018C55D0070007,4B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 10.0, rstr 1",52.368,4.75642,19645,positive,4972
RWS01_MONICA_00D005018C55D007000B,10B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 10.0, rstr 2",52.368,4.75642,19645,positive,4973
RWS01_MONICA_00D005018C55D007000B,11B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 10.0, rstr 2",52.368,4.75642,19645,positive,4974
RWS01_MONICA_00D005018C55D007000B,12B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 10.0, rstr 2",52.368,4.75642,19645,positive,4975
RWS01_MONICA_00D005018C55D007000B,9B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 10.0, rstr 2",52.368,4.75642,19645,positive,4976
RWS01_MONICA_00D00501A450D0050005,1B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 10.6, rstr 1",52.3716,4.76287,21972,negative,4977
RWS01_MONICA_00D00501A450D0050005,2B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 10.6, rstr 1",52.3716,4.76287,21972,negative,4978
RWS01_MONICA_00D00501A450D0050005,3B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 10.6, rstr 1",52.3716,4.76287,21972,negative,4979
RWS01_MONICA_00D00501A450D0050005,4B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 10.6, rstr 1",52.3716,4.76287,21972,negative,4980
RWS01_MONICA_00D00501A450D0050009,10B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 10.6, rstr 2",52.3716,4.76287,21972,negative,4981
RWS01_MONICA_00D00501A450D0050009,11B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 10.6, rstr 2",52.3716,4.76287,21972,negative,4982
RWS01_MONICA_00D00501A450D0050009,12B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 10.6, rstr 2",52.3716,4.76287,21972,negative,4983
RWS01_MONICA_00D00501A450D0050009,9B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 10.6, rstr 2",52.3716,4.76287,21972,negative,4984
RWS01_MONICA_00D00501A450D0070007,1B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 10.6, rstr 1",52.3715,4.76299,19645,positive,4985
RWS01_MONICA_00D00501A450D0070007,2B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 10.6, rstr 1",52.3715,4.76299,19645,positive,4986
RWS01_MONICA_00D00501A450D0070007,3B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 10.6, rstr 1",52.3715,4.76299,19645,positive,4987
RWS01_MONICA_00D00501A450D0070007,4B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 10.6, rstr 1",52.3715,4.76299,19645,positive,4988
RWS01_MONICA_00D00501A450D007000B,10B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 10.6, rstr 2",52.3715,4.76299,19645,positive,4989
RWS01_MONICA_00D00501A450D007000B,11B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 10.6, rstr 2",52.3715,4.76299,19645,positive,4990
RWS01_MONICA_00D00501A450D007000B,12B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 10.6, rstr 2",52.3715,4.76299,19645,positive,4991
RWS01_MONICA_00D00501A450D007000B,9B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 10.6, rstr 2",52.3715,4.76299,19645,positive,4992
RWS01_MONICA_00D00501B83DD0050005,1B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 11.1, rstr 1",52.3754,4.76633,21972,negative,4993
RWS01_MONICA_00D00501B83DD0050005,2B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 11.1, rstr 1",52.3754,4.76633,21972,negative,4994
RWS01_MONICA_00D00501B83DD0050005,3B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 11.1, rstr 1",52.3754,4.76633,21972,negative,4995
RWS01_MONICA_00D00501B83DD0050005,4B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 11.1, rstr 1",52.3754,4.76633,21972,negative,4996
RWS01_MONICA_00D00501B83DD0050009,10B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 11.1, rstr 2",52.3754,4.76633,21972,negative,4997
RWS01_MONICA_00D00501B83DD0050009,11B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 11.1, rstr 2",52.3754,4.76633,21972,negative,4998
RWS01_MONICA_00D00501B83DD0050009,12B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 11.1, rstr 2",52.3754,4.76633,21972,negative,4999
RWS01_MONICA_00D00501B83DD0050009,9B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 11.1, rstr 2",52.3754,4.76633,21972,negative,5000
RWS01_MONICA_00D00501B851D0070007,1B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 11.1, rstr 1",52.3754,4.76659,19645,positive,5001
RWS01_MONICA_00D00501B851D0070007,2B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 11.1, rstr 1",52.3754,4.76659,19645,positive,5002
RWS01_MONICA_00D00501B851D0070007,3B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 11.1, rstr 1",52.3754,4.76659,19645,positive,5003
RWS01_MONICA_00D00501B851D0070007,4B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 11.1, rstr 1",52.3754,4.76659,19645,positive,5004
RWS01_MONICA_00D00501B851D007000B,10B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 11.1, rstr 2",52.3754,4.76659,19645,positive,5005
RWS01_MONICA_00D00501B851D007000B,11B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 11.1, rstr 2",52.3754,4.76659,19645,positive,5006
RWS01_MONICA_00D00501B851D007000B,12B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 11.1, rstr 2",52.3754,4.76659,19645,positive,5007
RWS01_MONICA_00D00501B851D007000B,9B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 11.1, rstr 2",52.3754,4.76659,19645,positive,5008
RWS01_MONICA_00D00501D001D0050005,1B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 11.6, rstr 1",52.3801,4.7677,21972,negative,5009
RWS01_MONICA_00D00501D001D0050005,2B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 11.6, rstr 1",52.3801,4.7677,21972,negative,5010
RWS01_MONICA_00D00501D001D0050005,3B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 11.6, rstr 1",52.3801,4.7677,21972,negative,5011
RWS01_MONICA_00D00501D001D0050005,4B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 11.6, rstr 1",52.3801,4.7677,21972,negative,5012
RWS01_MONICA_00D00501D001D0050009,10B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 11.6, rstr 2",52.3801,4.7677,21972,negative,5013
RWS01_MONICA_00D00501D001D0050009,11B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 11.6, rstr 2",52.3801,4.7677,21972,negative,5014
RWS01_MONICA_00D00501D001D0050009,12B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 11.6, rstr 2",52.3801,4.7677,21972,negative,5015
RWS01_MONICA_00D00501D001D0050009,9B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 11.6, rstr 2",52.3801,4.7677,21972,negative,5016
RWS01_MONICA_00D00501D015D0070007,1B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 11.6, rstr 1",52.3802,4.76789,19645,positive,5017
RWS01_MONICA_00D00501D015D0070007,2B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 11.6, rstr 1",52.3802,4.76789,19645,positive,5018
RWS01_MONICA_00D00501D015D0070007,3B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 11.6, rstr 1",52.3802,4.76789,19645,positive,5019
RWS01_MONICA_00D00501D015D0070007,4B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 11.6, rstr 1",52.3802,4.76789,19645,positive,5020
RWS01_MONICA_00D00501D015D007000B,10B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 11.6, rstr 2",52.3802,4.76789,19645,positive,5021
RWS01_MONICA_00D00501D015D007000B,11B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 11.6, rstr 2",52.3802,4.76789,19645,positive,5022
RWS01_MONICA_00D00501D015D007000B,12B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 11.6, rstr 2",52.3802,4.76789,19645,positive,5023
RWS01_MONICA_00D00501D015D007000B,9B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 11.6, rstr 2",52.3802,4.76789,19645,positive,5024
RWS01_MONICA_00D00501E429D0050005,1B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 12.1, rstr 1",52.385,4.76773,21972,negative,5025
RWS01_MONICA_00D00501E429D0050005,2B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 12.1, rstr 1",52.385,4.76773,21972,negative,5026
RWS01_MONICA_00D00501E429D0050005,3B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 12.1, rstr 1",52.385,4.76773,21972,negative,5027
RWS01_MONICA_00D00501E429D0050005,4B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 12.1, rstr 1",52.385,4.76773,21972,negative,5028
RWS01_MONICA_00D00501E429D0050009,10B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 12.1, rstr 2",52.385,4.76773,21972,negative,5029
RWS01_MONICA_00D00501E429D0050009,11B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 12.1, rstr 2",52.385,4.76773,21972,negative,5030
RWS01_MONICA_00D00501E429D0050009,12B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 12.1, rstr 2",52.385,4.76773,21972,negative,5031
RWS01_MONICA_00D00501E429D0050009,9B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 12.1, rstr 2",52.385,4.76773,21972,negative,5032
RWS01_MONICA_00D00501E43DD0070007,1B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 12.2, rstr 1",52.385,4.76795,19645,positive,5033
RWS01_MONICA_00D00501E43DD0070007,2B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 12.2, rstr 1",52.385,4.76795,19645,positive,5034
RWS01_MONICA_00D00501E43DD0070007,3B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 12.2, rstr 1",52.385,4.76795,19645,positive,5035
RWS01_MONICA_00D00501E43DD0070007,4B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 12.2, rstr 1",52.385,4.76795,19645,positive,5036
RWS01_MONICA_00D00501E43DD007000B,10B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 12.2, rstr 2",52.385,4.76795,19645,positive,5037
RWS01_MONICA_00D00501E43DD007000B,11B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 12.2, rstr 2",52.385,4.76795,19645,positive,5038
RWS01_MONICA_00D00501E43DD007000B,12B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 12.2, rstr 2",52.385,4.76795,19645,positive,5039
RWS01_MONICA_00D00501E43DD007000B,9B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 12.2, rstr 2",52.385,4.76795,19645,positive,5040
RWS01_MONICA_00D00501F851D0050005,1B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 12.7, rstr 1",52.3895,4.7703,21972,negative,5041
RWS01_MONICA_00D00501F851D0050005,2B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 12.7, rstr 1",52.3895,4.7703,21972,negative,5042
RWS01_MONICA_00D00501F851D0050005,3B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 12.7, rstr 1",52.3895,4.7703,21972,negative,5043
RWS01_MONICA_00D00501F851D0050005,4B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 12.7, rstr 1",52.3895,4.7703,21972,negative,5044
RWS01_MONICA_00D00501F851D0050009,10B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 12.7, rstr 2",52.3895,4.7703,21972,negative,5045
RWS01_MONICA_00D00501F851D0050009,11B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 12.7, rstr 2",52.3895,4.7703,21972,negative,5046
RWS01_MONICA_00D00501F851D0050009,12B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 12.7, rstr 2",52.3895,4.7703,21972,negative,5047
RWS01_MONICA_00D00501F851D0050009,9B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 12.7, rstr 2",52.3895,4.7703,21972,negative,5048
RWS01_MONICA_00D00501FC01D0070007,1B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 12.7, rstr 1",52.3895,4.77055,19645,positive,5049
RWS01_MONICA_00D00501FC01D0070007,2B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 12.7, rstr 1",52.3895,4.77055,19645,positive,5050
RWS01_MONICA_00D00501FC01D0070007,3B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 12.7, rstr 1",52.3895,4.77055,19645,positive,5051
RWS01_MONICA_00D00501FC01D0070007,4B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 12.7, rstr 1",52.3895,4.77055,19645,positive,5052
RWS01_MONICA_00D00501FC01D007000B,10B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 12.7, rstr 2",52.3895,4.77055,19645,positive,5053
RWS01_MONICA_00D00501FC01D007000B,11B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 12.7, rstr 2",52.3895,4.77055,19645,positive,5054
RWS01_MONICA_00D00501FC01D007000B,12B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 12.7, rstr 2",52.3895,4.77055,19645,positive,5055
RWS01_MONICA_00D00501FC01D007000B,9B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 12.7, rstr 2",52.3895,4.77055,19645,positive,5056
RWS01_MONICA_00D005020442D0050005,1B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 13.0, rstr 1",52.3914,4.7731,21972,negative,5057
RWS01_MONICA_00D005020442D0050005,2B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 13.0, rstr 1",52.3914,4.7731,21972,negative,5058
RWS01_MONICA_00D005020442D0050005,3B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 13.0, rstr 1",52.3914,4.7731,21972,negative,5059
RWS01_MONICA_00D005020442D0050005,4B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 13.0, rstr 1",52.3914,4.7731,21972,negative,5060
RWS01_MONICA_00D005020442D0050009,10B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 13.0, rstr 2",52.3914,4.7731,21972,negative,5061
RWS01_MONICA_00D005020442D0050009,11B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 13.0, rstr 2",52.3914,4.7731,21972,negative,5062
RWS01_MONICA_00D005020442D0050009,12B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 13.0, rstr 2",52.3914,4.7731,21972,negative,5063
RWS01_MONICA_00D005020442D0050009,9B,"A5 southBound naar Hoofddorp na afrit 2 ri knppnt Raasdorp thv hmp 13.0, rstr 2",52.3914,4.7731,21972,negative,5064
RWS01_MONICA_00D005020442D0070007,1B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 13.0, rstr 1",52.3913,4.77319,19645,positive,5065
RWS01_MONICA_00D005020442D0070007,2B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 13.0, rstr 1",52.3913,4.77319,19645,positive,5066
RWS01_MONICA_00D005020442D0070007,3B,"A5 northBound naar Amsterdam op knppnt Raasdorp ri afrit 2 thv hmp 13.0, rstr 1",52.3913,4.77319,19645,positive,5067
