filename,situationNumber,situationRecordNumber,situationRecordCreationTime,situationRecordVersionTime,probabilityOfOccurrence,sourceName,validityStatus,validity_overallStartTime,validity_overallEndTime,location_locationForDisplay_latitude,location_locationForDisplay_longitude,location_carriageway,management_lifeCycleManagement_cancel,operatorActionStatus
20160601160010.xml,3,1,2016-05-02T09:10:08Z,2016-05-03T10:31:33Z,certain,ZN-M [RWS Zuid-Nederland District Midden],definedByValidityTimeSpec,2016-06-01T09:00:00Z,2016-06-01T14:00:00Z,51.727528,5.318781,mainCarriageway,true,approved
20160601160010.xml,3,2,2016-05-02T09:10:08Z,2016-05-03T10:31:33Z,certain,ZN-M [RWS Zuid-Nederland District Midden],definedByValidityTimeSpec,2016-06-01T09:00:00Z,2016-06-01T14:00:00Z,51.727528,5.318781,mainCarriageway,true,approved
20160601160010.xml,3,3,2016-05-02T09:10:08Z,2016-05-03T10:31:33Z,certain,ZN-M [RWS Zuid-Nederland District Midden],definedByValidityTimeSpec,2016-06-01T09:00:00Z,2016-06-01T14:00:00Z,51.727528,5.318781,mainCarriageway,true,approved
20160601160010.xml,4,1,2016-05-11T08:20:16Z,2016-05-12T10:07:15Z,certain,ZN-ZO [RWS Zuid-Nederland District Zuid-Oost],definedByValidityTimeSpec,2016-06-01T08:00:00Z,2016-06-01T14:00:00Z,51.276287,5.736102,mainCarriageway,true,approved
20160601160010.xml,4,2,2016-05-11T08:20:16Z,2016-05-12T10:07:15Z,certain,ZN-ZO [RWS Zuid-Nederland District Zuid-Oost],definedByValidityTimeSpec,2016-06-01T08:00:00Z,2016-06-01T14:00:00Z,51.276287,5.736102,mainCarriageway,true,approved
20160601160010.xml,4,3,2016-05-11T08:20:16Z,2016-05-12T10:07:15Z,certain,ZN-ZO [RWS Zuid-Nederland District Zuid-Oost],definedByValidityTimeSpec,2016-06-01T08:00:00Z,2016-06-01T14:00:00Z,51.276287,5.736102,mainCarriageway,true,approved
20160601160010.xml,5,1,2016-05-11T08:37:27Z,2016-05-12T10:11:21Z,certain,ZN-ZO [RWS Zuid-Nederland District Zuid-Oost],definedByValidityTimeSpec,2016-06-01T08:00:00Z,2016-06-01T14:00:00Z,51.282013,5.7255816,mainCarriageway,true,approved
20160601160010.xml,5,2,2016-05-11T08:37:27Z,2016-05-12T10:11:21Z,certain,ZN-ZO [RWS Zuid-Nederland District Zuid-Oost],definedByValidityTimeSpec,2016-06-01T08:00:00Z,2016-06-01T14:00:00Z,51.282013,5.7255816,mainCarriageway,true,approved
20160601160010.xml,5,3,2016-05-11T08:37:27Z,2016-05-12T10:11:21Z,certain,ZN-ZO [RWS Zuid-Nederland District Zuid-Oost],definedByValidityTimeSpec,2016-06-01T08:00:00Z,2016-06-01T14:00:00Z,51.282013,5.7255816,mainCarriageway,true,approved
20160601160010.xml,6,1,2016-05-11T08:42:43Z,2016-05-12T10:12:27Z,certain,ZN-ZO [RWS Zuid-Nederland District Zuid-Oost],definedByValidityTimeSpec,2016-06-01T08:00:00Z,2016-06-01T14:00:00Z,51.234703,5.794407,mainCarriageway,true,approved
20160601160010.xml,6,2,2016-05-11T08:42:43Z,2016-05-12T10:12:27Z,certain,ZN-ZO [RWS Zuid-Nederland District Zuid-Oost],definedByValidityTimeSpec,2016-06-01T08:00:00Z,2016-06-01T14:00:00Z,51.234703,5.794407,mainCarriageway,true,approved
20160601160010.xml,6,3,2016-05-11T08:42:43Z,2016-05-12T10:12:27Z,certain,ZN-ZO [RWS Zuid-Nederland District Zuid-Oost],definedByValidityTimeSpec,2016-06-01T08:00:00Z,2016-06-01T14:00:00Z,51.234703,5.794407,mainCarriageway,true,approved
20160601160010.xml,7,1,2016-05-12T08:13:49Z,2016-05-17T04:48:07Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-06-01T08:00:00Z,2016-06-01T14:00:00Z,52.112186,5.286088,mainCarriageway,true,approved
20160601160010.xml,7,2,2016-05-12T08:13:49Z,2016-05-17T04:48:07Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-06-01T08:00:00Z,2016-06-01T14:00:00Z,52.112186,5.286088,mainCarriageway,true,approved
20160601160010.xml,7,3,2016-05-12T08:13:49Z,2016-05-17T04:48:07Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-06-01T08:00:00Z,2016-06-01T14:00:00Z,52.112186,5.286088,mainCarriageway,true,approved
20160601160010.xml,8,1,2016-05-12T08:14:30Z,2016-05-17T05:40:23Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-06-01T08:00:00Z,2016-06-01T14:00:00Z,52.11558,5.304845,mainCarriageway,true,approved
20160601160010.xml,8,2,2016-05-12T08:14:30Z,2016-05-17T05:40:23Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-06-01T08:00:00Z,2016-06-01T14:00:00Z,52.11558,5.304845,mainCarriageway,true,approved
20160601160010.xml,8,3,2016-05-12T08:14:30Z,2016-05-17T05:40:23Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-06-01T08:00:00Z,2016-06-01T14:00:00Z,52.11558,5.304845,mainCarriageway,true,approved
20160601160010.xml,9,1,2016-05-12T08:15:16Z,2016-05-17T05:41:08Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-06-01T08:00:00Z,2016-06-01T14:00:00Z,52.117107,5.3227367,mainCarriageway,true,approved
20160601160010.xml,9,2,2016-05-12T08:15:16Z,2016-05-17T05:41:08Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-06-01T08:00:00Z,2016-06-01T14:00:00Z,52.117107,5.3227367,mainCarriageway,true,approved
20160601160010.xml,9,3,2016-05-12T08:15:16Z,2016-05-17T05:41:08Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-06-01T08:00:00Z,2016-06-01T14:00:00Z,52.117107,5.3227367,mainCarriageway,true,approved
20160601160010.xml,10,1,2016-05-12T08:16:55Z,2016-05-17T05:41:48Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-06-01T08:00:00Z,2016-06-01T14:00:00Z,52.12287,5.3403645,mainCarriageway,true,approved
20160601160010.xml,10,2,2016-05-12T08:16:55Z,2016-05-17T05:41:48Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-06-01T08:00:00Z,2016-06-01T14:00:00Z,52.12287,5.3403645,mainCarriageway,true,approved
20160601160010.xml,10,3,2016-05-12T08:16:55Z,2016-05-17T05:41:48Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-06-01T08:00:00Z,2016-06-01T14:00:00Z,52.12287,5.3403645,mainCarriageway,true,approved
20160601160010.xml,11,1,2016-05-13T05:48:55Z,2016-05-17T06:23:22Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-06-01T07:00:00Z,2016-06-01T14:00:00Z,52.175484,5.427668,parallelCarriageway,true,approved
20160601160010.xml,11,2,2016-05-13T05:48:55Z,2016-05-17T06:23:22Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-06-01T07:00:00Z,2016-06-01T14:00:00Z,52.175484,5.427668,parallelCarriageway,true,approved
20160601160010.xml,11,3,2016-05-13T05:48:55Z,2016-05-17T06:23:22Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-06-01T07:00:00Z,2016-06-01T14:00:00Z,52.175484,5.427668,parallelCarriageway,true,approved
20160601160010.xml,12,1,2016-05-13T06:05:42Z,2016-05-18T07:18:44Z,certain,ON-Z [RWS Oost-Nederland District Zuid],definedByValidityTimeSpec,2016-06-01T07:00:00Z,2016-06-01T14:00:00Z,52.11748,5.568827,mainCarriageway,true,approved
20160601160010.xml,12,2,2016-05-13T06:05:42Z,2016-05-18T07:18:44Z,certain,ON-Z [RWS Oost-Nederland District Zuid],definedByValidityTimeSpec,2016-06-01T07:00:00Z,2016-06-01T14:00:00Z,52.11748,5.568827,mainCarriageway,true,approved
20160601160010.xml,13,1,2016-05-13T06:09:57Z,2016-05-18T07:21:29Z,certain,ON-Z [RWS Oost-Nederland District Zuid],definedByValidityTimeSpec,2016-06-01T07:00:00Z,2016-06-01T14:00:00Z,51.843002,5.776972,mainCarriageway,true,approved
20160601160010.xml,13,2,2016-05-13T06:09:57Z,2016-05-18T07:21:29Z,certain,ON-Z [RWS Oost-Nederland District Zuid],definedByValidityTimeSpec,2016-06-01T07:00:00Z,2016-06-01T14:00:00Z,51.843002,5.776972,mainCarriageway,true,approved
20160601160010.xml,14,1,2016-05-13T08:48:39Z,2016-05-13T08:57:18Z,certain,ZD-Z [RWS Zee en Delta District Zuid],definedByValidityTimeSpec,2016-06-01T06:00:00Z,2016-06-01T14:00:00Z,51.48484,3.8540308,mainCarriageway,true,approved
20160601160010.xml,14,2,2016-05-13T08:48:39Z,2016-05-13T08:57:18Z,certain,ZD-Z [RWS Zee en Delta District Zuid],definedByValidityTimeSpec,2016-06-01T06:00:00Z,2016-06-01T14:00:00Z,51.48484,3.8540308,mainCarriageway,true,approved
20160601160010.xml,15,1,2016-05-13T08:48:39Z,2016-05-13T08:58:33Z,certain,ZD-Z [RWS Zee en Delta District Zuid],definedByValidityTimeSpec,2016-06-01T06:00:00Z,2016-06-01T14:00:00Z,51.45551,4.0340266,mainCarriageway,true,approved
20160601160010.xml,15,2,2016-05-13T08:48:39Z,2016-05-13T08:58:33Z,certain,ZD-Z [RWS Zee en Delta District Zuid],definedByValidityTimeSpec,2016-06-01T06:00:00Z,2016-06-01T14:00:00Z,51.45551,4.0340266,mainCarriageway,true,approved
20160601160010.xml,16,1,2016-05-13T08:50:42Z,2016-05-13T09:01:50Z,certain,ZD-Z [RWS Zee en Delta District Zuid],definedByValidityTimeSpec,2016-06-01T06:00:00Z,2016-06-01T14:00:00Z,51.428005,4.2365704,mainCarriageway,true,approved
20160601160010.xml,16,2,2016-05-13T08:50:42Z,2016-05-13T09:01:50Z,certain,ZD-Z [RWS Zee en Delta District Zuid],definedByValidityTimeSpec,2016-06-01T06:00:00Z,2016-06-01T14:00:00Z,51.428005,4.2365704,mainCarriageway,true,approved
20160601160010.xml,17,1,2016-05-13T09:00:39Z,2016-05-30T12:11:45Z,certain,ZN-W [RWS Zuid-Nederland District West],definedByValidityTimeSpec,2016-06-01T06:00:00Z,2016-06-01T14:00:00Z,51.43339,4.2803698,mainCarriageway,true,approved
20160601160010.xml,17,2,2016-05-13T09:00:39Z,2016-05-30T12:11:45Z,certain,ZN-W [RWS Zuid-Nederland District West],definedByValidityTimeSpec,2016-06-01T06:00:00Z,2016-06-01T14:00:00Z,51.43339,4.2803698,mainCarriageway,true,approved
20160601160010.xml,18,1,2016-05-25T09:22:07Z,2016-05-25T11:34:53Z,certain,WNZ-Z [RWS West-Nederland Zuid District Zuid],definedByValidityTimeSpec,2016-06-01T05:00:00Z,2016-06-01T14:00:00Z,51.81818,4.4928236,parallelCarriageway,true,approved
20160601160142.xml,1,1,2016-06-01T13:51:54Z,2016-06-01T14:01:30Z,certain,MN-N [RWS Midden-Nederland District Noord],definedByValidityTimeSpec,2016-06-01T23:00:00Z,2016-06-24T21:59:00Z,52.696407,5.7736654,mainCarriageway,,approved
20160601160142.xml,1,2,2016-06-01T13:51:54Z,2016-06-01T14:01:30Z,certain,MN-N [RWS Midden-Nederland District Noord],definedByValidityTimeSpec,2016-06-01T23:00:00Z,2016-06-24T21:59:00Z,52.696407,5.7736654,mainCarriageway,,approved
20160601160142.xml,1,3,2016-06-01T13:51:54Z,2016-06-01T14:01:30Z,certain,MN-N [RWS Midden-Nederland District Noord],definedByValidityTimeSpec,2016-06-01T23:00:00Z,2016-06-24T21:59:00Z,52.696407,5.7736654,mainCarriageway,,approved
20160601160142.xml,1,4,2016-06-01T13:51:54Z,2016-06-01T14:01:30Z,certain,MN-N [RWS Midden-Nederland District Noord],definedByValidityTimeSpec,2016-06-01T23:00:00Z,2016-06-24T21:59:00Z,52.696407,5.7736654,mainCarriageway,,approved
20160601160204.xml,1,1,2016-05-10T09:48:19Z,2016-06-01T14:01:57Z,certain,ZN-M [RWS Zuid-Nederland District Midden],definedByValidityTimeSpec,2016-06-01T07:46:51Z,2016-06-01T14:01:57Z,51.40339,5.81636,mainCarriageway,,approved
20160601160204.xml,1,2,2016-05-10T09:48:19Z,2016-06-01T14:01:57Z,certain,ZN-M [RWS Zuid-Nederland District Midden],definedByValidityTimeSpec,2016-06-01T07:46:51Z,2016-06-01T14:01:57Z,51.40339,5.81636,mainCarriageway,,approved
20160601160204.xml,1,3,2016-05-10T09:48:19Z,2016-06-01T14:01:57Z,certain,ZN-M [RWS Zuid-Nederland District Midden],definedByValidityTimeSpec,2016-06-01T07:46:51Z,2016-06-01T14:01:57Z,51.40339,5.81636,mainCarriageway,,approved
20160601160345.xml,1,1,2016-05-25T21:58:00Z,2016-06-01T14:03:40Z,certain,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-06-13T20:30:00Z,2016-06-14T02:30:00Z,52.30035,4.9489093,mainCarriageway,,approved
20160601160345.xml,1,2,2016-05-25T21:58:00Z,2016-06-01T14:03:40Z,certain,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-06-13T20:30:00Z,2016-06-14T02:30:00Z,52.30035,4.9489093,mainCarriageway,,approved
20160601160345.xml,1,3,2016-05-25T21:58:00Z,2016-06-01T14:03:40Z,certain,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-06-13T20:30:00Z,2016-06-14T02:30:00Z,52.30035,4.9489093,mainCarriageway,,approved
20160601160345.xml,1,4,2016-05-25T21:58:00Z,2016-06-01T14:03:40Z,riskOf,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-06-13T20:30:00Z,2016-06-14T02:30:00Z,52.30035,4.9489093,mainCarriageway,,
20160601160440.xml,1,1,2016-05-19T07:23:48Z,2016-06-01T14:04:28Z,certain,ON-O [RWS Oost-Nederland District Oost],definedByValidityTimeSpec,2016-06-01T07:12:00Z,2016-06-01T14:04:28Z,52.359882,6.5461473,mainCarriageway,,approved
20160601160440.xml,1,2,2016-05-19T07:23:48Z,2016-06-01T14:04:28Z,certain,ON-O [RWS Oost-Nederland District Oost],definedByValidityTimeSpec,2016-06-01T07:12:00Z,2016-06-01T14:04:28Z,52.359882,6.5461473,mainCarriageway,,approved
20160601160440.xml,1,3,2016-05-19T07:23:48Z,2016-06-01T14:04:28Z,certain,ON-O [RWS Oost-Nederland District Oost],definedByValidityTimeSpec,2016-06-01T07:12:00Z,2016-06-01T14:04:28Z,52.359882,6.5461473,mainCarriageway,,approved
20160601160509.xml,1,1,2016-05-12T08:09:18Z,2016-06-01T08:27:04Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-06-01T08:27:02Z,,52.092663,5.1729116,connectingCarriageway,,implemented
20160601160509.xml,1,2,2016-05-12T08:09:18Z,2016-06-01T08:27:04Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-06-01T08:27:02Z,,52.092663,5.1729116,connectingCarriageway,,implemented
20160601160509.xml,1,3,2016-05-12T08:09:18Z,2016-06-01T08:27:04Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-06-01T08:27:02Z,,52.092663,5.1729116,connectingCarriageway,,implemented
20160601160538.xml,1,1,2016-06-01T13:39:58Z,2016-06-01T14:05:30Z,certain,MN-N [RWS Midden-Nederland District Noord],definedByValidityTimeSpec,2016-06-02T18:00:00Z,2016-06-03T04:00:00Z,52.69638,5.7734213,mainCarriageway,,approved
20160601160538.xml,1,2,2016-06-01T13:39:58Z,2016-06-01T14:05:30Z,certain,MN-N [RWS Midden-Nederland District Noord],definedByValidityTimeSpec,2016-06-02T18:00:00Z,2016-06-03T04:00:00Z,52.69638,5.7734213,mainCarriageway,,approved
20160601160538.xml,1,3,2016-06-01T13:39:58Z,2016-06-01T14:05:30Z,certain,MN-N [RWS Midden-Nederland District Noord],definedByValidityTimeSpec,2016-06-02T18:00:00Z,2016-06-03T04:00:00Z,52.69638,5.7734213,mainCarriageway,,approved
20160601160538.xml,1,4,2016-06-01T13:39:58Z,2016-06-01T14:05:30Z,certain,MN-N [RWS Midden-Nederland District Noord],definedByValidityTimeSpec,2016-06-02T18:00:00Z,2016-06-03T04:00:00Z,52.699585,5.772663,mainCarriageway,,approved
20160601160538.xml,1,5,2016-06-01T13:39:58Z,2016-06-01T14:05:30Z,certain,MN-N [RWS Midden-Nederland District Noord],definedByValidityTimeSpec,2016-06-02T18:00:00Z,2016-06-03T04:00:00Z,52.69638,5.7734213,mainCarriageway,,approved
20160601160538.xml,1,6,2016-06-01T13:39:58Z,2016-06-01T14:05:30Z,certain,MN-N [RWS Midden-Nederland District Noord],definedByValidityTimeSpec,2016-06-02T18:00:00Z,2016-06-03T04:00:00Z,52.696354,5.773429,mainCarriageway,,approved
20160601161449.xml,1,1,2016-05-26T12:44:02Z,2016-06-01T14:14:42Z,certain,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-06-15T21:00:00Z,2016-06-16T03:00:00Z,52.313705,5.109346,mainCarriageway,,approved
20160601161449.xml,1,2,2016-05-26T12:44:02Z,2016-06-01T14:14:42Z,certain,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-06-15T21:00:00Z,2016-06-16T03:00:00Z,52.313705,5.109346,mainCarriageway,,approved
20160601161449.xml,1,3,2016-05-26T12:44:02Z,2016-06-01T14:14:42Z,certain,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-06-15T21:00:00Z,2016-06-16T03:00:00Z,52.313705,5.109346,mainCarriageway,,approved
20160601161449.xml,1,4,2016-05-26T12:44:02Z,2016-06-01T14:14:42Z,riskOf,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-06-15T21:00:00Z,2016-06-16T03:00:00Z,52.313705,5.109346,mainCarriageway,,
20160601161449.xml,1,5,2016-05-26T12:44:02Z,2016-06-01T14:14:42Z,certain,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-06-15T21:00:00Z,2016-06-16T03:00:00Z,52.316486,5.114064,mainCarriageway,,approved
20160601161806.xml,1,1,2016-05-23T07:44:00Z,2016-06-01T14:18:00Z,certain,ZD-N [RWS Zee en Delta District Noord],definedByValidityTimeSpec,2016-06-01T05:33:41Z,2016-06-01T14:18:00Z,51.672314,4.1023293,mainCarriageway,,approved
20160601161806.xml,1,2,2016-05-23T07:44:00Z,2016-06-01T14:18:00Z,certain,ZD-N [RWS Zee en Delta District Noord],definedByValidityTimeSpec,2016-06-01T05:33:41Z,2016-06-01T14:18:00Z,51.672314,4.1023293,mainCarriageway,,approved
20160601161830.xml,1,1,2016-05-23T07:46:57Z,2016-06-01T14:18:20Z,certain,ZD-N [RWS Zee en Delta District Noord],definedByValidityTimeSpec,2016-06-01T05:33:47Z,2016-06-01T14:18:18Z,51.650326,3.9438846,mainCarriageway,,approved
20160601161830.xml,1,2,2016-05-23T07:46:57Z,2016-06-01T14:18:20Z,certain,ZD-N [RWS Zee en Delta District Noord],definedByValidityTimeSpec,2016-06-01T05:33:47Z,2016-06-01T14:18:18Z,51.650326,3.9438846,mainCarriageway,,approved
20160601165755.xml,1,1,2016-06-01T14:55:12Z,2016-06-01T14:55:30Z,certain,ZN-M [RWS Zuid-Nederland District Midden],definedByValidityTimeSpec,2016-06-25T02:00:00Z,2016-06-25T05:00:00Z,51.694466,5.3506155,parallelCarriageway,true,requested
20160601165755.xml,1,2,2016-06-01T14:55:12Z,2016-06-01T14:55:30Z,certain,ZN-M [RWS Zuid-Nederland District Midden],definedByValidityTimeSpec,2016-06-25T02:00:00Z,2016-06-25T05:00:00Z,51.694466,5.3506155,parallelCarriageway,true,requested
20160601165755.xml,1,3,2016-06-01T14:55:12Z,2016-06-01T14:55:30Z,certain,ZN-M [RWS Zuid-Nederland District Midden],definedByValidityTimeSpec,2016-06-25T02:00:00Z,2016-06-25T05:00:00Z,51.694466,5.3506155,parallelCarriageway,true,requested
20160601170006.xml,1,1,2016-04-26T10:47:42Z,2016-05-30T11:24:59Z,certain,MN-N [RWS Midden-Nederland District Noord],definedByValidityTimeSpec,2016-06-01T15:00:00Z,2016-06-02T04:00:00Z,52.347275,5.339855,entrySlipRoad,,approved
20160601170006.xml,1,2,2016-04-26T10:47:42Z,2016-05-30T11:24:59Z,certain,MN-N [RWS Midden-Nederland District Noord],definedByValidityTimeSpec,2016-06-01T15:00:00Z,2016-06-02T04:00:00Z,52.347275,5.339855,entrySlipRoad,,approved
20160601170006.xml,1,3,2016-04-26T10:47:42Z,2016-05-30T11:24:59Z,certain,MN-N [RWS Midden-Nederland District Noord],definedByValidityTimeSpec,2016-06-01T15:00:00Z,2016-06-02T04:00:00Z,52.349567,5.335811,mainCarriageway,,approved
20160601170006.xml,2,1,2016-01-28T10:30:58Z,2016-01-29T10:18:00Z,certain,ZN-ZO [RWS Zuid-Nederland District Zuid-Oost],definedByValidityTimeSpec,2016-05-28T15:00:00Z,2016-06-01T15:00:00Z,50.83869,5.718064,entrySlipRoad,true,approved
20160601170422.xml,1,1,2016-05-03T11:56:33Z,2016-06-01T15:04:16Z,certain,NN-O [RWS Noord Nederland District Oost],definedByValidityTimeSpec,2016-06-01T13:20:25Z,2016-06-01T15:04:17Z,53.128254,6.1820254,mainCarriageway,,approved
20160601170422.xml,1,2,2016-05-03T11:56:33Z,2016-06-01T15:04:16Z,certain,NN-O [RWS Noord Nederland District Oost],definedByValidityTimeSpec,2016-06-01T13:20:25Z,2016-06-01T15:04:17Z,53.128254,6.1820254,mainCarriageway,,approved
20160601170753.xml,1,1,2016-05-09T08:23:22Z,2016-06-01T15:07:47Z,certain,ZN-ZO [RWS Zuid-Nederland District Zuid-Oost],definedByValidityTimeSpec,2016-06-01T04:57:38Z,2016-06-01T15:07:48Z,51.289787,5.643635,mainCarriageway,,approved
20160601170753.xml,1,2,2016-05-09T08:23:22Z,2016-06-01T15:07:47Z,certain,ZN-ZO [RWS Zuid-Nederland District Zuid-Oost],definedByValidityTimeSpec,2016-06-01T04:57:38Z,2016-06-01T15:07:48Z,51.289787,5.643635,mainCarriageway,,approved
20160601170753.xml,1,3,2016-05-09T08:23:22Z,2016-06-01T15:07:47Z,certain,ZN-ZO [RWS Zuid-Nederland District Zuid-Oost],definedByValidityTimeSpec,2016-06-01T04:57:38Z,2016-06-01T15:07:48Z,51.289787,5.643635,mainCarriageway,,approved
20160601180004.xml,2,1,2016-05-11T14:10:05Z,2016-05-12T12:01:02Z,certain,NN-W [RWS Noord-Nederland District West],definedByValidityTimeSpec,2016-06-01T05:00:00Z,2016-06-01T16:00:00Z,52.939426,5.7906814,mainCarriageway,true,approved
20160601180004.xml,3,1,2016-05-11T14:30:02Z,2016-05-12T12:04:43Z,certain,NN-W [RWS Noord-Nederland District West],definedByValidityTimeSpec,2016-06-01T05:00:00Z,2016-06-01T16:00:00Z,52.8427,5.7243037,mainCarriageway,true,approved
20160601180004.xml,4,1,2016-05-12T05:58:54Z,2016-05-12T12:08:33Z,certain,NN-W [RWS Noord-Nederland District West],definedByValidityTimeSpec,2016-06-01T05:00:00Z,2016-06-01T16:00:00Z,52.939426,5.7906814,mainCarriageway,true,approved
20160601180004.xml,4,2,2016-05-12T05:58:54Z,2016-05-12T12:08:33Z,certain,NN-W [RWS Noord-Nederland District West],definedByValidityTimeSpec,2016-06-01T05:00:00Z,2016-06-01T16:00:00Z,52.939426,5.7906814,mainCarriageway,true,approved
20160601180004.xml,5,1,2016-05-12T06:01:46Z,2016-05-12T12:12:07Z,certain,NN-W [RWS Noord-Nederland District West],definedByValidityTimeSpec,2016-06-01T05:00:00Z,2016-06-01T16:00:00Z,52.8427,5.7243037,mainCarriageway,true,approved
20160601180004.xml,5,2,2016-05-12T06:01:46Z,2016-05-12T12:12:07Z,certain,NN-W [RWS Noord-Nederland District West],definedByValidityTimeSpec,2016-06-01T05:00:00Z,2016-06-01T16:00:00Z,52.8427,5.7243037,mainCarriageway,true,approved
20160601180505.xml,1,1,2016-05-11T12:59:26Z,2016-06-01T05:25:00Z,certain,NN-W [RWS Noord-Nederland District West],definedByValidityTimeSpec,2016-06-01T05:24:59Z,,53.206924,5.720017,mainCarriageway,,implemented
20160601180505.xml,2,1,2016-05-12T06:19:14Z,2016-06-01T05:25:52Z,certain,NN-W [RWS Noord-Nederland District West],definedByValidityTimeSpec,2016-06-01T05:25:51Z,,53.206924,5.720017,mainCarriageway,,implemented
20160601180505.xml,2,2,2016-05-12T06:19:14Z,2016-06-01T05:25:52Z,certain,NN-W [RWS Noord-Nederland District West],definedByValidityTimeSpec,2016-06-01T05:25:51Z,,53.206924,5.720017,mainCarriageway,,implemented
20160601180505.xml,3,1,2016-05-12T06:34:36Z,2016-06-01T05:28:04Z,certain,NN-W [RWS Noord-Nederland District West],definedByValidityTimeSpec,2016-06-01T05:28:03Z,,53.181362,5.451329,mainCarriageway,,implemented
