date_start,date_end,week_day_start,week_day_end,roadID,probabilityOfOccurrence,operatorActionStatus,sourceName
2016-06-06-21,2016-06-07-02,Monday,Tuesday,147,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-06-21,2016-06-07-02,Monday,Tuesday,144,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-06-21,2016-06-07-02,Monday,Tuesday,143,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-06-21,2016-06-07-02,Monday,Tuesday,143,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-06-21,2016-06-07-02,Monday,Tuesday,145,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-06-21,2016-06-07-03,Monday,Tuesday,143,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-06-21,2016-06-07-03,Monday,Tuesday,143,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-06-21,2016-06-07-03,Monday,Tuesday,144,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-06-21,2016-06-07-03,Monday,Tuesday,147,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-06-21,2016-06-07-03,Monday,Tuesday,147,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-06-21,2016-06-07-03,Monday,Tuesday,146,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-06-21,2016-06-07-03,Monday,Tuesday,148,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-06-21,2016-06-07-03,Monday,Tuesday,148,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-06-21,2016-06-07-03,Monday,Tuesday,226,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-06-21,2016-06-07-03,Monday,Tuesday,233,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-06-21,2016-06-07-03,Monday,Tuesday,143,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-06-21,2016-06-07-03,Monday,Tuesday,143,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-06-21,2016-06-07-03,Monday,Tuesday,146,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-06-21,2016-06-07-03,Monday,Tuesday,147,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-06-21,2016-06-07-03,Monday,Tuesday,147,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-06-21,2016-06-07-03,Monday,Tuesday,145,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-06-21,2016-06-07-03,Monday,Tuesday,236,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-06-21,2016-06-07-03,Monday,Tuesday,249,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-06-21,2016-06-07-03,Monday,Tuesday,250,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-06-21,2016-06-07-03,Monday,Tuesday,251,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-06-22,2016-06-06-22,Monday,Monday,238,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-06-22,2016-06-06-22,Monday,Monday,235,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-06-22,2016-06-06-22,Monday,Monday,239,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-06-22,2016-06-06-23,Monday,Monday,238,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-06-22,2016-06-06-23,Monday,Monday,239,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-06-22,2016-06-06-23,Monday,Monday,240,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-06-22,2016-06-06-23,Monday,Monday,240,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-06-22,2016-06-07-03,Monday,Tuesday,117,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-06-22,2016-06-07-03,Monday,Tuesday,118,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-06-22,,Monday,,240,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-06-23,2016-06-06-23,Monday,Monday,241,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-06-23,2016-06-07-00,Monday,Tuesday,242,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-06-23,2016-06-07-00,Monday,Tuesday,241,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-06-23,2016-06-07-00,Monday,Tuesday,241,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-06-23,,Monday,,241,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-00,2016-06-07-00,Tuesday,Tuesday,244,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-00,2016-06-07-00,Tuesday,Tuesday,245,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-00,2016-06-07-01,Tuesday,Tuesday,246,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-00,2016-06-07-01,Tuesday,Tuesday,117,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-00,2016-06-07-01,Tuesday,Tuesday,248,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-00,2016-06-07-02,Tuesday,Tuesday,244,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-00,2016-06-07-02,Tuesday,Tuesday,235,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-00,2016-06-07-02,Tuesday,Tuesday,243,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-00,2016-06-07-03,Tuesday,Tuesday,117,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-00,2016-06-07-03,Tuesday,Tuesday,118,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-00,2016-06-07-03,Tuesday,Tuesday,243,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-00,2016-06-07-03,Tuesday,Tuesday,245,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-01,2016-06-07-01,Tuesday,Tuesday,247,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-01,2016-06-07-03,Tuesday,Tuesday,247,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-04,2016-06-07-12,Tuesday,Tuesday,196,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-07-08,2016-06-07-09,Tuesday,Tuesday,185,certain,approved,MN-Z [RWS Midden-Nederland District Zuid]
2016-06-07-08,2016-06-07-11,Tuesday,Tuesday,185,certain,implemented,MN-Z [RWS Midden-Nederland District Zuid]
2016-06-07-08,2016-06-07-12,Tuesday,Tuesday,254,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-08,2016-06-07-13,Tuesday,Tuesday,254,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-08,2016-06-07-13,Tuesday,Tuesday,255,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-08,2016-06-07-13,Tuesday,Tuesday,255,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-08,2016-06-09-20,Tuesday,Thursday,255,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-08,,Tuesday,,255,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-09,2016-06-07-15,Tuesday,Tuesday,70,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-07-20,2016-06-07-22,Tuesday,Tuesday,258,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-20,2016-06-08-03,Tuesday,Wednesday,258,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-21,2016-06-07-21,Tuesday,Tuesday,259,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-21,2016-06-07-21,Tuesday,Tuesday,241,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-21,2016-06-07-22,Tuesday,Tuesday,259,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-21,2016-06-07-22,Tuesday,Tuesday,260,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-21,2016-06-07-22,Tuesday,Tuesday,244,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-21,2016-06-08-00,Tuesday,Wednesday,119,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-21,2016-06-08-00,Tuesday,Wednesday,119,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-21,2016-06-08-00,Tuesday,Wednesday,120,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-21,2016-06-08-00,Tuesday,Wednesday,257,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-21,2016-06-08-00,Tuesday,Wednesday,260,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-21,2016-06-08-00,Tuesday,Wednesday,148,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-21,2016-06-08-00,Tuesday,Wednesday,148,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-21,2016-06-08-02,Tuesday,Wednesday,147,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-21,2016-06-08-02,Tuesday,Wednesday,147,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-21,2016-06-08-02,Tuesday,Wednesday,145,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-21,2016-06-08-02,Tuesday,Wednesday,143,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-21,2016-06-08-02,Tuesday,Wednesday,143,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-21,2016-06-08-02,Tuesday,Wednesday,146,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-21,2016-06-08-03,Tuesday,Wednesday,143,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-21,2016-06-08-03,Tuesday,Wednesday,143,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-21,2016-06-08-03,Tuesday,Wednesday,145,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-21,2016-06-08-03,Tuesday,Wednesday,147,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-21,2016-06-08-03,Tuesday,Wednesday,147,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-21,2016-06-08-03,Tuesday,Wednesday,144,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-21,2016-06-08-03,Tuesday,Wednesday,147,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-21,2016-06-08-03,Tuesday,Wednesday,147,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-21,2016-06-08-03,Tuesday,Wednesday,144,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-21,2016-06-08-03,Tuesday,Wednesday,148,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-21,2016-06-08-03,Tuesday,Wednesday,148,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-21,2016-06-08-03,Tuesday,Wednesday,143,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-21,2016-06-08-03,Tuesday,Wednesday,143,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-21,2016-06-08-03,Tuesday,Wednesday,144,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-21,2016-06-08-03,Tuesday,Wednesday,147,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-21,2016-06-08-03,Tuesday,Wednesday,147,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-21,2016-06-08-03,Tuesday,Wednesday,146,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-21,2016-06-08-03,Tuesday,Wednesday,266,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-07-21,2016-06-08-03,Tuesday,Wednesday,265,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-21,,Tuesday,,147,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-21,,Tuesday,,147,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-21,,Tuesday,,144,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-22,2016-06-07-22,Tuesday,Tuesday,262,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-22,2016-06-07-22,Tuesday,Tuesday,261,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-22,2016-06-08-01,Tuesday,Wednesday,236,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-22,2016-06-08-01,Tuesday,Wednesday,236,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-22,2016-06-08-03,Tuesday,Wednesday,261,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-23,2016-06-08-03,Tuesday,Wednesday,258,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-23,2016-06-08-12,Tuesday,Wednesday,258,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-07-23,,Tuesday,,258,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-01,2016-06-08-01,Wednesday,Wednesday,263,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-01,2016-06-08-01,Wednesday,Wednesday,264,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-01,2016-06-08-02,Wednesday,Wednesday,265,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-01,2016-06-08-03,Wednesday,Wednesday,264,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-01,2016-06-08-03,Wednesday,Wednesday,265,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-01,2016-07-08-02,Wednesday,Friday,263,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-04,2016-06-08-12,Wednesday,Wednesday,196,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-08-09,2016-06-08-13,Wednesday,Wednesday,70,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-08-09,2016-06-08-15,Wednesday,Wednesday,70,certain,implemented,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-08-09,2016-06-08-15,Wednesday,Wednesday,70,certain,implemented,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-08-18,2016-06-08-20,Wednesday,Wednesday,283,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-18,2016-06-08-21,Wednesday,Wednesday,283,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-19,2016-06-08-21,Wednesday,Wednesday,286,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-20,2016-06-08-21,Wednesday,Wednesday,284,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-20,2016-06-08-23,Wednesday,Wednesday,284,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-21,2016-06-08-22,Wednesday,Wednesday,289,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-21,2016-06-08-22,Wednesday,Wednesday,85,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-21,2016-06-08-22,Wednesday,Wednesday,85,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-21,2016-06-08-22,Wednesday,Wednesday,86,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-21,2016-06-08-23,Wednesday,Wednesday,27,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-21,2016-06-08-23,Wednesday,Wednesday,285,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-21,2016-06-09-01,Wednesday,Thursday,85,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-21,2016-06-09-01,Wednesday,Thursday,85,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-21,2016-06-09-01,Wednesday,Thursday,86,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-21,2016-06-09-01,Wednesday,Thursday,85,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-21,2016-06-09-01,Wednesday,Thursday,85,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-21,2016-06-09-01,Wednesday,Thursday,287,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-21,2016-06-09-02,Wednesday,Thursday,265,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-21,2016-06-09-02,Wednesday,Thursday,147,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-21,2016-06-09-02,Wednesday,Thursday,147,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-21,2016-06-09-02,Wednesday,Thursday,146,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-21,2016-06-09-02,Wednesday,Thursday,143,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-21,2016-06-09-02,Wednesday,Thursday,143,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-21,2016-06-09-02,Wednesday,Thursday,146,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-21,2016-06-09-02,Wednesday,Thursday,1,probable,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-21,2016-06-09-02,Wednesday,Thursday,1,probable,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-21,2016-06-09-02,Wednesday,Thursday,227,probable,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-21,2016-06-09-02,Wednesday,Thursday,227,probable,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-21,2016-06-09-03,Wednesday,Thursday,143,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-21,2016-06-09-03,Wednesday,Thursday,143,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-21,2016-06-09-03,Wednesday,Thursday,146,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-21,2016-06-09-03,Wednesday,Thursday,147,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-21,2016-06-09-03,Wednesday,Thursday,147,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-21,2016-06-09-03,Wednesday,Thursday,145,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-21,2016-06-09-03,Wednesday,Thursday,147,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-21,2016-06-09-03,Wednesday,Thursday,147,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-21,2016-06-09-03,Wednesday,Thursday,145,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-21,2016-06-09-03,Wednesday,Thursday,148,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-21,2016-06-09-03,Wednesday,Thursday,148,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-21,2016-06-09-03,Wednesday,Thursday,227,probable,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-21,2016-06-09-03,Wednesday,Thursday,227,probable,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-21,2016-06-09-03,Wednesday,Thursday,1,probable,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-21,2016-06-09-03,Wednesday,Thursday,1,probable,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-21,2016-06-09-03,Wednesday,Thursday,285,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-21,2016-06-09-03,Wednesday,Thursday,227,probable,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-21,2016-06-09-03,Wednesday,Thursday,227,probable,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-21,2016-06-09-03,Wednesday,Thursday,143,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-21,2016-06-09-03,Wednesday,Thursday,143,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-21,2016-06-09-03,Wednesday,Thursday,145,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-08-21,2016-06-09-03,Wednesday,Thursday,143,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
