date,dataType,hour,dateID
2016-06-20,Flow,08,929
2016-06-20,Speed,08,930
2016-06-20,Flow,09,931
2016-06-20,Speed,09,932
2016-06-20,Flow,10,933
2016-06-20,Speed,10,934
2016-06-20,Flow,11,935
2016-06-20,Speed,11,936
2016-06-20,Flow,12,937
2016-06-20,Speed,12,938
2016-06-20,Flow,13,939
2016-06-20,Speed,13,940
2016-06-20,Flow,14,941
2016-06-20,Speed,14,942
2016-06-20,Flow,15,943
2016-06-20,Speed,15,944
2016-06-20,Flow,16,945
2016-06-20,Speed,16,946
2016-06-20,Flow,17,947
2016-06-20,Speed,17,948
2016-06-20,Flow,18,949
2016-06-20,Speed,18,950
2016-06-20,Flow,19,951
2016-06-20,Speed,19,952
2016-06-20,Flow,20,953
2016-06-20,Speed,20,954
2016-06-20,Flow,21,955
2016-06-20,Speed,21,956
2016-06-20,Flow,22,957
2016-06-20,Speed,22,958
2016-06-20,Flow,23,959
2016-06-20,Speed,23,960
2016-06-21,Flow,00,961
2016-06-21,Speed,00,962
2016-06-21,Flow,01,963
2016-06-21,Speed,01,964
2016-06-21,Flow,02,965
2016-06-21,Speed,02,966
2016-06-21,Flow,03,967
2016-06-21,Speed,03,968
2016-06-21,Flow,04,969
2016-06-21,Speed,04,970
2016-06-21,Flow,05,971
2016-06-21,Speed,05,972
2016-06-21,Flow,06,973
2016-06-21,Speed,06,974
2016-06-21,Flow,07,975
2016-06-21,Speed,07,976
2016-06-21,Flow,08,977
2016-06-21,Speed,08,978
2016-06-21,Flow,09,979
2016-06-21,Speed,09,980
2016-06-21,Flow,10,981
2016-06-21,Speed,10,982
2016-06-21,Flow,11,983
2016-06-21,Speed,11,984
2016-06-21,Flow,12,985
2016-06-21,Speed,12,986
2016-06-21,Flow,13,987
2016-06-21,Speed,13,988
2016-06-21,Flow,14,989
2016-06-21,Speed,14,990
2016-06-21,Flow,15,991
2016-06-21,Speed,15,992
2016-06-21,Flow,16,993
2016-06-21,Speed,16,994
2016-06-21,Flow,17,995
2016-06-21,Speed,17,996
2016-06-21,Flow,18,997
2016-06-21,Speed,18,998
2016-06-21,Flow,19,999
2016-06-21,Speed,19,1000
2016-06-21,Flow,20,1001
2016-06-21,Speed,20,1002
2016-06-21,Flow,21,1003
2016-06-21,Speed,21,1004
2016-06-21,Flow,22,1005
2016-06-21,Speed,22,1006
2016-06-21,Flow,23,1007
2016-06-21,Speed,23,1008
2016-06-22,Flow,00,1009
2016-06-22,Speed,00,1010
2016-06-22,Flow,01,1011
2016-06-22,Speed,01,1012
2016-06-22,Flow,02,1013
2016-06-22,Speed,02,1014
2016-06-22,Flow,03,1015
2016-06-22,Speed,03,1016
2016-06-22,Flow,04,1017
2016-06-22,Speed,04,1018
2016-06-22,Flow,05,1019
2016-06-22,Speed,05,1020
2016-06-22,Flow,06,1021
2016-06-22,Speed,06,1022
2016-06-22,Flow,07,1023
2016-06-22,Speed,07,1024
2016-06-22,Flow,08,1025
2016-06-22,Speed,08,1026
2016-06-22,Flow,09,1027
2016-06-22,Speed,09,1028
2016-06-22,Flow,10,1029
2016-06-22,Speed,10,1030
2016-06-22,Flow,11,1031
2016-06-22,Speed,11,1032
2016-06-22,Flow,12,1033
2016-06-22,Speed,12,1034
2016-06-22,Flow,13,1035
2016-06-22,Speed,13,1036
2016-06-22,Flow,14,1037
2016-06-22,Speed,14,1038
2016-06-22,Flow,15,1039
2016-06-22,Speed,15,1040
2016-06-22,Flow,16,1041
2016-06-22,Speed,16,1042
2016-06-22,Flow,17,1043
2016-06-22,Speed,17,1044
2016-06-22,Flow,18,1045
2016-06-22,Speed,18,1046
2016-06-22,Flow,19,1047
2016-06-22,Speed,19,1048
2016-06-22,Flow,20,1049
2016-06-22,Speed,20,1050
2016-06-22,Flow,21,1051
2016-06-22,Speed,21,1052
2016-06-22,Flow,22,1053
2016-06-22,Speed,22,1054
2016-06-22,Flow,23,1055
2016-06-22,Speed,23,1056
2016-06-23,Flow,00,1057
2016-06-23,Speed,00,1058
2016-06-23,Flow,01,1059
2016-06-23,Speed,01,1060
2016-06-23,Flow,02,1061
2016-06-23,Speed,02,1062
2016-06-23,Flow,03,1063
2016-06-23,Speed,03,1064
2016-06-23,Flow,04,1065
2016-06-23,Speed,04,1066
2016-06-23,Flow,05,1067
2016-06-23,Speed,05,1068
2016-06-23,Flow,06,1069
2016-06-23,Speed,06,1070
2016-06-23,Flow,07,1071
2016-06-23,Speed,07,1072
2016-06-23,Flow,08,1073
2016-06-23,Speed,08,1074
2016-06-23,Flow,09,1075
2016-06-23,Speed,09,1076
2016-06-23,Flow,10,1077
2016-06-23,Speed,10,1078
2016-06-23,Flow,11,1079
2016-06-23,Speed,11,1080
2016-06-23,Flow,12,1081
2016-06-23,Speed,12,1082
2016-06-23,Flow,13,1083
2016-06-23,Speed,13,1084
2016-06-23,Flow,14,1085
2016-06-23,Speed,14,1086
2016-06-23,Flow,15,1087
2016-06-23,Speed,15,1088
2016-06-23,Flow,16,1089
2016-06-23,Speed,16,1090
2016-06-23,Flow,17,1091
2016-06-23,Speed,17,1092
2016-06-23,Flow,18,1093
2016-06-23,Speed,18,1094
2016-06-23,Flow,19,1095
2016-06-23,Speed,19,1096
2016-06-23,Flow,20,1097
2016-06-23,Speed,20,1098
2016-06-23,Flow,21,1099
2016-06-23,Speed,21,1100
2016-06-23,Flow,22,1101
2016-06-23,Speed,22,1102
2016-06-23,Flow,23,1103
2016-06-23,Speed,23,1104
2016-06-24,Flow,00,1105
2016-06-24,Speed,00,1106
2016-06-24,Flow,01,1107
2016-06-24,Speed,01,1108
2016-06-24,Flow,02,1109
2016-06-24,Speed,02,1110
2016-06-24,Flow,03,1111
2016-06-24,Speed,03,1112
2016-06-24,Flow,04,1113
2016-06-24,Speed,04,1114
2016-06-24,Flow,05,1115
2016-06-24,Speed,05,1116
2016-06-24,Flow,06,1117
2016-06-24,Speed,06,1118
2016-06-24,Flow,07,1119
2016-06-24,Speed,07,1120
2016-06-24,Flow,08,1121
2016-06-24,Speed,08,1122
2016-06-24,Flow,09,1123
2016-06-24,Speed,09,1124
2016-06-24,Flow,10,1125
2016-06-24,Speed,10,1126
2016-06-24,Flow,11,1127
2016-06-24,Speed,11,1128
2016-06-24,Flow,12,1129
2016-06-24,Speed,12,1130
2016-06-24,Flow,13,1131
2016-06-24,Speed,13,1132
2016-06-24,Flow,14,1133
2016-06-24,Speed,14,1134
2016-06-24,Flow,15,1135
2016-06-24,Speed,15,1136
2016-06-24,Flow,16,1137
2016-06-24,Speed,16,1138
2016-06-24,Flow,17,1139
2016-06-24,Speed,17,1140
2016-06-24,Flow,18,1141
2016-06-24,Speed,18,1142
2016-06-24,Flow,19,1143
2016-06-24,Speed,19,1144
2016-06-24,Flow,20,1145
2016-06-24,Speed,20,1146
2016-06-24,Flow,21,1147
2016-06-24,Speed,21,1148
2016-06-24,Flow,22,1149
2016-06-24,Speed,22,1150
2016-06-24,Flow,23,1151
2016-06-24,Speed,23,1152
2016-06-25,Flow,00,1153
2016-06-25,Speed,00,1154
2016-06-25,Flow,01,1155
2016-06-25,Speed,01,1156
2016-06-25,Flow,02,1157
2016-06-25,Speed,02,1158
2016-06-25,Flow,03,1159
2016-06-25,Speed,03,1160
2016-06-25,Flow,04,1161
2016-06-25,Speed,04,1162
2016-06-25,Flow,05,1163
2016-06-25,Speed,05,1164
2016-06-25,Flow,06,1165
2016-06-25,Speed,06,1166
2016-06-25,Flow,07,1167
2016-06-25,Speed,07,1168
2016-06-25,Flow,08,1169
2016-06-25,Speed,08,1170
2016-06-25,Flow,09,1171
2016-06-25,Speed,09,1172
2016-06-25,Flow,10,1173
2016-06-25,Speed,10,1174
2016-06-25,Flow,11,1175
2016-06-25,Speed,11,1176
2016-06-25,Flow,12,1177
2016-06-25,Speed,12,1178
2016-06-25,Flow,13,1179
2016-06-25,Speed,13,1180
2016-06-25,Flow,14,1181
2016-06-25,Speed,14,1182
2016-06-25,Flow,15,1183
2016-06-25,Speed,15,1184
2016-06-25,Flow,16,1185
2016-06-25,Speed,16,1186
2016-06-25,Flow,17,1187
2016-06-25,Speed,17,1188
2016-06-25,Flow,18,1189
2016-06-25,Speed,18,1190
2016-06-25,Flow,19,1191
2016-06-25,Speed,19,1192
2016-06-25,Flow,20,1193
2016-06-25,Speed,20,1194
2016-06-25,Flow,21,1195
2016-06-25,Speed,21,1196
2016-06-25,Flow,22,1197
2016-06-25,Speed,22,1198
2016-06-25,Flow,23,1199
2016-06-25,Speed,23,1200
2016-06-26,Flow,00,1201
2016-06-26,Speed,00,1202
2016-06-26,Flow,01,1203
2016-06-26,Speed,01,1204
2016-06-26,Flow,02,1205
2016-06-26,Speed,02,1206
2016-06-26,Flow,03,1207
2016-06-26,Speed,03,1208
2016-06-26,Flow,04,1209
2016-06-26,Speed,04,1210
2016-06-26,Flow,05,1211
2016-06-26,Speed,05,1212
2016-06-26,Flow,06,1213
2016-06-26,Speed,06,1214
2016-06-26,Flow,07,1215
2016-06-26,Speed,07,1216
2016-06-26,Flow,08,1217
2016-06-26,Speed,08,1218
2016-06-26,Flow,09,1219
2016-06-26,Speed,09,1220
2016-06-26,Flow,10,1221
2016-06-26,Speed,10,1222
2016-06-26,Flow,11,1223
2016-06-26,Speed,11,1224
2016-06-26,Flow,12,1225
2016-06-26,Speed,12,1226
2016-06-26,Flow,13,1227
2016-06-26,Speed,13,1228
2016-06-26,Flow,14,1229
2016-06-26,Speed,14,1230
2016-06-26,Flow,15,1231
2016-06-26,Speed,15,1232
2016-06-26,Flow,16,1233
2016-06-26,Speed,16,1234
2016-06-26,Flow,17,1235
2016-06-26,Speed,17,1236
2016-06-26,Flow,18,1237
2016-06-26,Speed,18,1238
2016-06-26,Flow,19,1239
2016-06-26,Speed,19,1240
2016-06-26,Flow,20,1241
2016-06-26,Speed,20,1242
2016-06-26,Flow,21,1243
2016-06-26,Speed,21,1244
2016-06-26,Flow,22,1245
2016-06-26,Speed,22,1246
2016-06-26,Flow,23,1247
2016-06-26,Speed,23,1248
2016-06-27,Flow,00,1249
2016-06-27,Speed,00,1250
2016-06-27,Flow,01,1251
2016-06-27,Speed,01,1252
2016-06-27,Flow,02,1253
2016-06-27,Speed,02,1254
2016-06-27,Flow,03,1255
2016-06-27,Speed,03,1256
2016-06-27,Flow,04,1257
2016-06-27,Speed,04,1258
2016-06-27,Flow,05,1259
2016-06-27,Speed,05,1260
2016-06-27,Flow,06,1261
2016-06-27,Speed,06,1262
2016-06-27,Flow,07,1263
2016-06-27,Speed,07,1264
2016-06-27,Flow,08,1265
2016-06-27,Speed,08,1266
2016-06-27,Flow,09,1267
2016-06-27,Speed,09,1268
2016-06-27,Flow,10,1269
2016-06-27,Speed,10,1270
2016-06-27,Flow,11,1271
2016-06-27,Speed,11,1272
2016-06-27,Flow,12,1273
2016-06-27,Speed,12,1274
2016-06-27,Flow,13,1275
2016-06-27,Speed,13,1276
2016-06-27,Flow,14,1277
2016-06-27,Speed,14,1278
2016-06-27,Flow,15,1279
2016-06-27,Speed,15,1280
2016-06-27,Flow,16,1281
2016-06-27,Speed,16,1282
2016-06-27,Flow,17,1283
2016-06-27,Speed,17,1284
2016-06-27,Flow,18,1285
2016-06-27,Speed,18,1286
2016-06-27,Flow,19,1287
2016-06-27,Speed,19,1288
2016-06-27,Flow,20,1289
2016-06-27,Speed,20,1290
2016-06-27,Flow,21,1291
2016-06-27,Speed,21,1292
2016-06-27,Flow,22,1293
2016-06-27,Speed,22,1294
2016-06-27,Flow,23,1295
2016-06-27,Speed,23,1296
2016-06-28,Flow,00,1297
2016-06-28,Speed,00,1298
2016-06-28,Flow,01,1299
2016-06-28,Speed,01,1300
2016-06-28,Flow,02,1301
2016-06-28,Speed,02,1302
2016-06-28,Flow,03,1303
2016-06-28,Speed,03,1304
2016-06-28,Flow,04,1305
2016-06-28,Speed,04,1306
2016-06-28,Flow,05,1307
2016-06-28,Speed,05,1308
2016-06-28,Flow,06,1309
2016-06-28,Speed,06,1310
2016-06-28,Flow,07,1311
2016-06-28,Speed,07,1312
2016-06-28,Flow,08,1313
2016-06-28,Speed,08,1314
2016-06-28,Flow,09,1315
2016-06-28,Speed,09,1316
2016-06-28,Flow,10,1317
2016-06-28,Speed,10,1318
2016-06-28,Flow,11,1319
2016-06-28,Speed,11,1320
2016-06-28,Flow,12,1321
2016-06-28,Speed,12,1322
2016-06-28,Flow,13,1323
2016-06-28,Speed,13,1324
2016-06-28,Flow,14,1325
2016-06-28,Speed,14,1326
2016-06-28,Flow,15,1327
2016-06-28,Speed,15,1328
2016-06-28,Flow,16,1329
2016-06-28,Speed,16,1330
2016-06-28,Flow,17,1331
2016-06-28,Speed,17,1332
2016-06-28,Flow,18,1333
2016-06-28,Speed,18,1334
2016-06-28,Flow,19,1335
2016-06-28,Speed,19,1336
2016-06-28,Flow,20,1337
2016-06-28,Speed,20,1338
2016-06-28,Flow,21,1339
2016-06-28,Speed,21,1340
2016-06-28,Flow,22,1341
2016-06-28,Speed,22,1342
2016-06-28,Flow,23,1343
2016-06-28,Speed,23,1344
2016-06-29,Flow,00,1345
2016-06-29,Speed,00,1346
2016-06-29,Flow,01,1347
2016-06-29,Speed,01,1348
2016-06-29,Flow,02,1349
2016-06-29,Speed,02,1350
2016-06-29,Flow,03,1351
2016-06-29,Speed,03,1352
2016-06-29,Flow,04,1353
2016-06-29,Speed,04,1354
2016-06-29,Flow,05,1355
2016-06-29,Speed,05,1356
2016-06-29,Flow,06,1357
2016-06-29,Speed,06,1358
2016-06-29,Flow,07,1359
2016-06-29,Speed,07,1360
2016-06-29,Flow,08,1361
2016-06-29,Speed,08,1362
2016-06-29,Flow,09,1363
2016-06-29,Speed,09,1364
2016-06-29,Flow,10,1365
2016-06-29,Speed,10,1366
2016-06-29,Flow,11,1367
2016-06-29,Speed,11,1368
2016-06-29,Flow,12,1369
2016-06-29,Speed,12,1370
2016-06-29,Flow,13,1371
2016-06-29,Speed,13,1372
2016-06-29,Flow,14,1373
2016-06-29,Speed,14,1374
2016-06-29,Flow,15,1375
2016-06-29,Speed,15,1376
2016-06-29,Flow,16,1377
2016-06-29,Speed,16,1378
2016-06-29,Flow,17,1379
2016-06-29,Speed,17,1380
2016-06-29,Flow,18,1381
2016-06-29,Speed,18,1382
2016-06-29,Flow,19,1383
2016-06-29,Speed,19,1384
2016-06-29,Flow,20,1385
2016-06-29,Speed,20,1386
2016-06-29,Flow,21,1387
2016-06-29,Speed,21,1388
2016-06-29,Flow,22,1389
2016-06-29,Speed,22,1390
2016-06-29,Flow,23,1391
2016-06-29,Speed,23,1392
2016-06-30,Flow,00,1393
2016-06-30,Speed,00,1394
2016-06-30,Flow,01,1395
2016-06-30,Speed,01,1396
2016-06-30,Flow,02,1397
2016-06-30,Speed,02,1398
2016-06-30,Flow,03,1399
2016-06-30,Speed,03,1400
2016-06-30,Flow,04,1401
2016-06-30,Speed,04,1402
2016-06-30,Flow,05,1403
2016-06-30,Speed,05,1404
2016-06-30,Flow,06,1405
2016-06-30,Speed,06,1406
2016-06-30,Flow,07,1407
2016-06-30,Speed,07,1408
2016-06-30,Flow,08,1409
2016-06-30,Speed,08,1410
2016-06-30,Flow,09,1411
2016-06-30,Speed,09,1412
2016-06-30,Flow,10,1413
2016-06-30,Speed,10,1414
2016-06-30,Flow,11,1415
2016-06-30,Speed,11,1416
2016-06-30,Flow,12,1417
2016-06-30,Speed,12,1418
2016-06-30,Flow,13,1419
2016-06-30,Speed,13,1420
2016-06-30,Flow,14,1421
2016-06-30,Speed,14,1422
2016-06-30,Flow,15,1423
2016-06-30,Speed,15,1424
2016-06-30,Flow,16,1425
2016-06-30,Speed,16,1426
2016-06-30,Flow,17,1427
2016-06-30,Speed,17,1428
2016-06-30,Flow,18,1429
2016-06-30,Speed,18,1430
2016-06-30,Flow,19,1431
2016-06-30,Speed,19,1432
2016-06-30,Flow,20,1433
2016-06-30,Speed,20,1434
2016-06-30,Flow,21,1435
2016-06-30,Speed,21,1436
2016-06-30,Flow,22,1437
2016-06-30,Speed,22,1438
2016-06-30,Flow,23,1439
2016-06-30,Speed,23,1440
2016-07-01,Flow,00,1441
2016-07-01,Speed,00,1442
2016-07-01,Flow,01,1443
2016-07-01,Speed,01,1444
2016-07-01,Flow,02,1445
2016-07-01,Speed,02,1446
2016-07-01,Flow,03,1447
2016-07-01,Speed,03,1448
2016-07-01,Flow,04,1449
2016-07-01,Speed,04,1450
2016-07-01,Flow,05,1451
2016-07-01,Speed,05,1452
2016-07-01,Flow,06,1453
2016-07-01,Speed,06,1454
2016-07-01,Flow,07,1455
2016-07-01,Speed,07,1456
2016-07-01,Flow,08,1457
2016-07-01,Speed,08,1458
2016-07-01,Flow,09,1459
2016-07-01,Speed,09,1460
2016-07-01,Flow,10,1461
2016-07-01,Speed,10,1462
2016-07-01,Flow,11,1463
2016-07-01,Speed,11,1464
2016-07-01,Flow,12,1465
2016-07-01,Speed,12,1466
2016-07-01,Flow,13,1467
2016-07-01,Speed,13,1468
2016-07-01,Flow,14,1469
2016-07-01,Speed,14,1470
2016-07-01,Flow,15,1471
2016-07-01,Speed,15,1472
2016-07-01,Flow,16,1473
2016-07-01,Speed,16,1474
2016-07-01,Flow,17,1475
2016-07-01,Speed,17,1476
2016-07-01,Flow,18,1477
2016-07-01,Speed,18,1478
2016-07-01,Flow,19,1479
2016-07-01,Speed,19,1480
2016-07-01,Flow,20,1481
2016-07-01,Speed,20,1482
2016-07-01,Flow,21,1483
2016-07-01,Speed,21,1484
2016-07-01,Flow,22,1485
2016-07-01,Speed,22,1486
2016-07-01,Flow,23,1487
2016-07-01,Speed,23,1488
2016-07-02,Flow,00,1489
2016-07-02,Speed,00,1490
2016-07-02,Flow,01,1491
2016-07-02,Speed,01,1492
2016-07-02,Flow,02,1493
2016-07-02,Speed,02,1494
2016-07-02,Flow,03,1495
2016-07-02,Speed,03,1496
2016-07-02,Flow,04,1497
2016-07-02,Speed,04,1498
2016-07-02,Flow,05,1499
2016-07-02,Speed,05,1500
2016-07-02,Flow,06,1501
2016-07-02,Speed,06,1502
2016-07-02,Flow,07,1503
2016-07-02,Speed,07,1504
2016-07-02,Flow,08,1505
2016-07-02,Speed,08,1506
2016-07-02,Flow,09,1507
2016-07-02,Speed,09,1508
2016-07-02,Flow,10,1509
2016-07-02,Speed,10,1510
2016-07-02,Flow,11,1511
2016-07-02,Speed,11,1512
2016-07-02,Flow,12,1513
2016-07-02,Speed,12,1514
2016-07-02,Flow,13,1515
2016-07-02,Speed,13,1516
2016-07-02,Flow,14,1517
2016-07-02,Speed,14,1518
2016-07-02,Flow,15,1519
2016-07-02,Speed,15,1520
2016-07-02,Flow,16,1521
2016-07-02,Speed,16,1522
2016-07-02,Flow,17,1523
2016-07-02,Speed,17,1524
2016-07-02,Flow,18,1525
2016-07-02,Speed,18,1526
2016-07-02,Flow,19,1527
2016-07-02,Speed,19,1528
2016-07-02,Flow,20,1529
2016-07-02,Speed,20,1530
2016-07-02,Flow,21,1531
2016-07-02,Speed,21,1532
2016-07-02,Flow,22,1533
2016-07-02,Speed,22,1534
2016-07-02,Flow,23,1535
2016-07-02,Speed,23,1536
2016-07-03,Flow,00,1537
2016-07-03,Speed,00,1538
2016-07-03,Flow,01,1539
2016-07-03,Speed,01,1540
2016-07-03,Flow,02,1541
2016-07-03,Speed,02,1542
2016-07-03,Flow,03,1543
2016-07-03,Speed,03,1544
2016-07-03,Flow,04,1545
2016-07-03,Speed,04,1546
2016-07-03,Flow,05,1547
2016-07-03,Speed,05,1548
2016-07-03,Flow,06,1549
2016-07-03,Speed,06,1550
2016-07-03,Flow,07,1551
2016-07-03,Speed,07,1552
2016-07-03,Flow,08,1553
2016-07-03,Speed,08,1554
2016-07-03,Flow,09,1555
2016-07-03,Speed,09,1556
2016-07-03,Flow,10,1557
2016-07-03,Speed,10,1558
2016-07-03,Flow,11,1559
2016-07-03,Speed,11,1560
2016-07-03,Flow,12,1561
2016-07-03,Speed,12,1562
2016-07-03,Flow,13,1563
2016-07-03,Speed,13,1564
2016-07-03,Flow,14,1565
2016-07-03,Speed,14,1566
2016-07-03,Flow,15,1567
2016-07-03,Speed,15,1568
2016-07-03,Flow,16,1569
2016-07-03,Speed,16,1570
2016-07-03,Flow,17,1571
2016-07-03,Speed,17,1572
2016-07-03,Flow,18,1573
2016-07-03,Speed,18,1574
2016-07-03,Flow,19,1575
2016-07-03,Speed,19,1576
2016-07-03,Flow,20,1577
2016-07-03,Speed,20,1578
2016-07-03,Flow,21,1579
2016-07-03,Speed,21,1580
2016-07-03,Flow,22,1581
2016-07-03,Speed,22,1582
2016-07-03,Flow,23,1583
2016-07-03,Speed,23,1584
2016-07-04,Flow,00,1585
2016-07-04,Speed,00,1586
2016-07-04,Flow,01,1587
2016-07-04,Speed,01,1588
2016-07-04,Flow,02,1589
2016-07-04,Speed,02,1590
2016-07-04,Flow,03,1591
2016-07-04,Speed,03,1592
2016-07-04,Flow,04,1593
2016-07-04,Speed,04,1594
2016-07-04,Flow,05,1595
2016-07-04,Speed,05,1596
2016-07-04,Flow,06,1597
2016-07-04,Speed,06,1598
2016-07-04,Flow,07,1599
2016-07-04,Speed,07,1600
2016-07-04,Flow,08,1601
2016-07-04,Speed,08,1602
2016-07-04,Flow,09,1603
2016-07-04,Speed,09,1604
2016-07-04,Flow,10,1605
2016-07-04,Speed,10,1606
2016-07-04,Flow,11,1607
2016-07-04,Speed,11,1608
2016-07-04,Flow,12,1609
2016-07-04,Speed,12,1610
2016-07-04,Flow,13,1611
2016-07-04,Speed,13,1612
2016-07-04,Flow,14,1613
2016-07-04,Speed,14,1614
2016-07-04,Flow,15,1615
2016-07-04,Speed,15,1616
2016-07-04,Flow,16,1617
2016-07-04,Speed,16,1618
2016-07-04,Flow,17,1619
2016-07-04,Speed,17,1620
2016-07-04,Flow,18,1621
2016-07-04,Speed,18,1622
2016-07-04,Flow,19,1623
2016-07-04,Speed,19,1624
2016-07-04,Flow,20,1625
2016-07-04,Speed,20,1626
2016-07-04,Flow,21,1627
2016-07-04,Speed,21,1628
2016-07-04,Flow,22,1629
2016-07-04,Speed,22,1630
2016-07-04,Flow,23,1631
2016-07-04,Speed,23,1632
2016-07-05,Flow,00,1633
2016-07-05,Speed,00,1634
2016-07-05,Flow,01,1635
2016-07-05,Speed,01,1636
2016-07-05,Flow,02,1637
2016-07-05,Speed,02,1638
2016-07-05,Flow,03,1639
2016-07-05,Speed,03,1640
2016-07-05,Flow,04,1641
2016-07-05,Speed,04,1642
2016-07-05,Flow,05,1643
2016-07-05,Speed,05,1644
2016-07-05,Flow,06,1645
2016-07-05,Speed,06,1646
2016-07-05,Flow,07,1647
2016-07-05,Speed,07,1648
2016-07-05,Flow,08,1649
2016-07-05,Speed,08,1650
2016-07-05,Flow,09,1651
2016-07-05,Speed,09,1652
2016-07-05,Flow,10,1653
2016-07-05,Speed,10,1654
2016-07-05,Flow,11,1655
2016-07-05,Speed,11,1656
2016-07-05,Flow,12,1657
2016-07-05,Speed,12,1658
2016-07-05,Flow,13,1659
2016-07-05,Speed,13,1660
2016-07-05,Flow,14,1661
2016-07-05,Speed,14,1662
2016-07-05,Flow,15,1663
2016-07-05,Speed,15,1664
2016-07-05,Flow,16,1665
2016-07-05,Speed,16,1666
2016-07-05,Flow,17,1667
2016-07-05,Speed,17,1668
2016-07-05,Flow,18,1669
2016-07-05,Speed,18,1670
2016-07-05,Flow,19,1671
2016-07-05,Speed,19,1672
2016-07-05,Flow,20,1673
2016-07-05,Speed,20,1674
2016-07-05,Flow,21,1675
2016-07-05,Speed,21,1676
2016-07-05,Flow,22,1677
2016-07-05,Speed,22,1678
2016-07-05,Flow,23,1679
2016-07-05,Speed,23,1680
2016-07-06,Flow,00,1681
2016-07-06,Speed,00,1682
2016-07-06,Flow,01,1683
2016-07-06,Speed,01,1684
2016-07-06,Flow,02,1685
2016-07-06,Speed,02,1686
2016-07-06,Flow,03,1687
2016-07-06,Speed,03,1688
2016-07-06,Flow,04,1689
2016-07-06,Speed,04,1690
2016-07-06,Flow,05,1691
2016-07-06,Speed,05,1692
2016-07-06,Flow,06,1693
2016-07-06,Speed,06,1694
2016-07-06,Flow,07,1695
2016-07-06,Speed,07,1696
2016-07-06,Flow,08,1697
2016-07-06,Speed,08,1698
2016-07-06,Flow,09,1699
2016-07-06,Speed,09,1700
2016-07-06,Flow,10,1701
2016-07-06,Speed,10,1702
2016-07-06,Flow,11,1703
2016-07-06,Speed,11,1704
2016-07-06,Flow,12,1705
2016-07-06,Speed,12,1706
2016-07-06,Flow,13,1707
2016-07-06,Speed,13,1708
2016-07-06,Flow,14,1709
2016-07-06,Speed,14,1710
2016-07-06,Flow,15,1711
2016-07-06,Speed,15,1712
2016-07-06,Flow,16,1713
2016-07-06,Speed,16,1714
2016-07-06,Flow,17,1715
2016-07-06,Speed,17,1716
2016-07-06,Flow,18,1717
2016-07-06,Speed,18,1718
2016-07-06,Flow,19,1719
2016-07-06,Speed,19,1720
2016-07-06,Flow,20,1721
2016-07-06,Speed,20,1722
2016-07-06,Flow,21,1723
2016-07-06,Speed,21,1724
2016-07-06,Flow,22,1725
2016-07-06,Speed,22,1726
2016-07-06,Flow,23,1727
2016-07-06,Speed,23,1728
2016-07-07,Flow,00,1729
2016-07-07,Speed,00,1730
2016-07-07,Flow,01,1731
2016-07-07,Speed,01,1732
2016-07-07,Flow,02,1733
2016-07-07,Speed,02,1734
2016-07-07,Flow,03,1735
2016-07-07,Speed,03,1736
2016-07-07,Flow,04,1737
2016-07-07,Speed,04,1738
2016-07-07,Flow,05,1739
2016-07-07,Speed,05,1740
2016-07-07,Flow,06,1741
2016-07-07,Speed,06,1742
2016-07-07,Flow,07,1743
2016-07-07,Speed,07,1744
2016-07-07,Flow,08,1745
2016-07-07,Speed,08,1746
2016-07-07,Flow,09,1747
2016-07-07,Speed,09,1748
2016-07-07,Flow,10,1749
2016-07-07,Speed,10,1750
2016-07-07,Flow,11,1751
2016-07-07,Speed,11,1752
2016-07-07,Flow,12,1753
2016-07-07,Speed,12,1754
2016-07-07,Flow,13,1755
2016-07-07,Speed,13,1756
2016-07-07,Flow,14,1757
2016-07-07,Speed,14,1758
2016-07-07,Flow,15,1759
2016-07-07,Speed,15,1760
2016-07-07,Flow,16,1761
2016-07-07,Speed,16,1762
2016-07-07,Flow,17,1763
2016-07-07,Speed,17,1764
2016-07-07,Flow,18,1765
2016-07-07,Speed,18,1766
2016-07-07,Flow,19,1767
2016-07-07,Speed,19,1768
2016-07-07,Flow,20,1769
2016-07-07,Speed,20,1770
2016-07-07,Flow,21,1771
2016-07-07,Speed,21,1772
2016-07-07,Flow,22,1773
2016-07-07,Speed,22,1774
2016-07-07,Flow,23,1775
2016-07-07,Speed,23,1776
2016-07-08,Flow,00,1777
2016-07-08,Speed,00,1778
2016-07-08,Flow,01,1779
2016-07-08,Speed,01,1780
2016-07-08,Flow,02,1781
2016-07-08,Speed,02,1782
2016-07-08,Flow,03,1783
2016-07-08,Speed,03,1784
2016-07-08,Flow,04,1785
2016-07-08,Speed,04,1786
2016-07-08,Flow,05,1787
2016-07-08,Speed,05,1788
2016-07-08,Flow,06,1789
2016-07-08,Speed,06,1790
2016-07-08,Flow,07,1791
2016-07-08,Speed,07,1792
2016-07-08,Flow,08,1793
2016-07-08,Speed,08,1794
2016-07-08,Flow,09,1795
2016-07-08,Speed,09,1796
2016-07-08,Flow,10,1797
2016-07-08,Speed,10,1798
2016-07-08,Flow,11,1799
2016-07-08,Speed,11,1800
2016-07-08,Flow,12,1801
2016-07-08,Speed,12,1802
2016-07-08,Flow,13,1803
2016-07-08,Speed,13,1804
2016-07-08,Flow,14,1805
2016-07-08,Speed,14,1806
